Frame #,CLAV,,,RSJC,,,LSJC,,,REJC,,,LEJC,,,RWJC,,,LWJC,,,RHJC,,,LHJC,,,RKJC,,,LKJC,,,RAJC,,,LAJC,,
11,0.302525,0.245335,1.276091,0.252435,0.087782,1.28865,0.352615,0.402888,1.263533,0.376651,-0.093434,1.085468,0.396898,0.537127,1.027919,,,,,,,0.131859,0.042494,0.77088,0.076488,0.258489,0.761438,0.262497,0.043877,0.347475,-0.038706,0.334732,0.347138,0.106188,-0.019111,-0.025485,-0.232841,0.365782,0.00977
12,0.312005,0.238853,1.274663,0.261041,0.081398,1.28615,0.362969,0.396308,1.263176,0.386981,-0.097596,1.082769,0.410966,0.530309,1.029461,,,,,,,0.145321,0.037155,0.767661,0.089521,0.252764,0.75891,0.274615,0.042753,0.342167,-0.030219,0.331655,0.345657,0.106411,-0.018634,-0.025421,-0.229505,0.363434,0.011323
13,0.322092,0.232763,1.273681,0.270718,0.075582,1.284004,0.373467,0.389945,1.263358,0.398881,-0.10005,1.080397,0.424585,0.52375,1.031481,,,,,,,0.158597,0.032237,0.765453,0.103124,0.24791,0.757384,0.284983,0.040823,0.337606,-0.019487,0.329565,0.344338,0.106762,-0.018446,-0.02537,-0.225277,0.362564,0.014376
14,0.332621,0.226259,1.273554,0.280918,0.06907,1.282705,0.384325,0.383448,1.264404,0.410998,-0.103927,1.078254,0.43763,0.518182,1.034358,,,,,,,0.172188,0.027803,0.763489,0.117535,0.243624,0.756005,0.293097,0.038084,0.33359,-0.006312,0.327556,0.343754,0.107143,-0.018586,-0.025431,-0.219373,0.361493,0.018207
15,0.343309,0.219666,1.274496,0.291721,0.062345,1.282661,0.394897,0.376987,1.26633,0.423271,-0.108547,1.077306,0.450257,0.512523,1.037632,,,,,,,0.186092,0.023451,0.761996,0.132376,0.23961,0.754986,0.299053,0.03445,0.330485,0.008643,0.325486,0.343725,0.107078,-0.019076,-0.025758,-0.21254,0.35972,0.023337
16,0.354561,0.213441,1.27624,0.30349,0.056165,1.283332,0.405633,0.370717,1.269148,0.436032,-0.113389,1.077438,0.462584,0.506803,1.041519,,,,,,,0.200572,0.019456,0.761063,0.147912,0.235972,0.754816,0.303541,0.030458,0.328376,0.026067,0.323551,0.344513,0.107215,-0.019584,-0.025865,-0.203667,0.357337,0.03012
17,0.366738,0.206514,1.278995,0.31566,0.049277,1.284866,0.417816,0.363751,1.273124,0.449535,-0.118596,1.078465,0.475272,0.501514,1.0461,,,,,,,0.215149,0.015843,0.760303,0.163894,0.232872,0.755003,0.305791,0.026426,0.327047,0.045834,0.321988,0.345624,0.107328,-0.020671,-0.026178,-0.193146,0.35545,0.037901
18,0.379009,0.200001,1.282244,0.328606,0.042841,1.286715,0.429413,0.357162,1.277772,0.463456,-0.124033,1.080149,0.487528,0.496572,1.051437,,,,,,,0.229603,0.013353,0.759905,0.179958,0.230839,0.755954,0.305572,0.021769,0.327414,0.067892,0.321842,0.347359,0.107107,-0.02168,-0.026085,-0.181066,0.353771,0.047092
19,0.391883,0.19363,1.286196,0.342093,0.03632,1.288911,0.441673,0.350941,1.283482,0.478169,-0.128813,1.081618,0.499677,0.492593,1.057677,,,,,,,0.24298,0.011557,0.76131,0.195926,0.2302,0.758506,0.303652,0.017519,0.328614,0.091789,0.322685,0.349956,0.106934,-0.022754,-0.026328,-0.167203,0.351843,0.057763
20,0.404873,0.186791,1.290353,0.355903,0.029244,1.291486,0.453844,0.344338,1.28922,0.49334,-0.133523,1.082822,0.511855,0.489181,1.064766,,,,,,,0.255368,0.011014,0.76349,0.211338,0.230799,0.762459,0.300549,0.01391,0.330882,0.118982,0.326253,0.351853,0.107021,-0.023847,-0.02595,-0.15104,0.348684,0.069752
21,0.418379,0.180383,1.294281,0.370516,0.023331,1.293007,0.466242,0.337434,1.295554,0.508934,-0.136848,1.083144,0.52401,0.486658,1.072347,,,,,,,0.265893,0.011483,0.766712,0.22627,0.233686,0.766954,0.296918,0.010967,0.333791,0.148382,0.330268,0.354898,0.107274,-0.02514,-0.025362,-0.131604,0.3441,0.082132
22,0.43194,0.173582,1.297665,0.385237,0.016654,1.294121,0.478644,0.330511,1.301209,0.524778,-0.140063,1.082065,0.536,0.484819,1.080261,,,,,,,0.275798,0.0143,0.768603,0.239806,0.236636,0.773069,0.292212,0.008782,0.337562,0.179552,0.336233,0.35842,0.107963,-0.029024,-0.024394,-0.107447,0.337755,0.092748
23,0.445744,0.166617,1.299946,0.400046,0.009834,1.293654,0.491441,0.323399,1.306239,0.540969,-0.141793,1.078762,0.548102,0.483569,1.08786,,,,,,,0.283758,0.018415,0.770101,0.252937,0.242799,0.777142,0.284484,0.006668,0.341764,0.209929,0.342657,0.361758,0.108185,-0.036973,-0.023698,-0.079806,0.330024,0.099956
24,0.459647,0.159471,1.300525,0.414981,0.003137,1.29126,0.504313,0.315804,1.309789,0.557408,-0.142375,1.073186,0.560207,0.482518,1.094003,,,,,,,0.290289,0.023158,0.770412,0.265489,0.248931,0.781256,0.275041,0.00398,0.345533,0.238818,0.347602,0.365196,0.108881,-0.046948,-0.023482,-0.048824,0.3217,0.101825
25,0.473182,0.152938,1.299462,0.4296,-0.003276,1.287438,0.516764,0.309152,1.311485,0.574166,-0.141287,1.066249,0.571989,0.481704,1.098958,,,,,,,0.295788,0.028453,0.77045,0.277318,0.255908,0.78426,0.266116,0.001321,0.34884,0.26607,0.351922,0.367581,0.109174,-0.054919,-0.023614,-0.012559,0.316539,0.09612
26,0.486734,0.147152,1.297301,0.444505,-0.008787,1.282793,0.528964,0.303091,1.31181,0.590196,-0.139832,1.059971,0.583189,0.481056,1.101634,,,,,,,0.300449,0.033918,0.770098,0.288544,0.262851,0.786399,0.262124,0.001911,0.349034,0.292953,0.355152,0.368687,0.108732,-0.05604,-0.024792,0.028588,0.313708,0.084316
27,0.500312,0.142673,1.294325,0.459257,-0.013018,1.277685,0.541366,0.298364,1.310966,0.609681,-0.133293,1.049739,0.593596,0.4813,1.102373,,,,,,,0.304965,0.039195,0.769175,0.29989,0.269568,0.787436,0.261629,0.003715,0.347741,0.319465,0.357804,0.369399,0.108356,-0.055701,-0.025637,0.073078,0.314239,0.06976
28,0.513722,0.139664,1.291204,0.474101,-0.015833,1.272906,0.553344,0.29516,1.309502,0.625782,-0.1297,1.043631,0.603127,0.482116,1.101536,,,,,,,0.310109,0.044358,0.76794,0.311699,0.275887,0.787206,0.261763,0.005761,0.348284,0.346487,0.360142,0.369447,0.108361,-0.055512,-0.025976,0.121185,0.318264,0.053919
29,0.527325,0.138223,1.2882,0.489342,-0.017057,1.268538,0.565309,0.293502,1.307861,0.642259,-0.124701,1.037475,0.612489,0.48343,1.0994,,,,,,,0.316158,0.049349,0.766913,0.324341,0.281999,0.786287,0.263547,0.00689,0.347883,0.374257,0.361744,0.369742,0.108627,-0.055194,-0.025897,0.17164,0.324754,0.03837
30,0.540647,0.138055,1.285434,0.504339,-0.017053,1.264493,0.576954,0.293163,1.306376,0.658413,-0.118866,1.031889,0.620795,0.485244,1.096154,,,,,,,0.323047,0.054122,0.766415,0.337815,0.287532,0.785841,0.265123,0.008081,0.347726,0.40169,0.36274,0.37034,0.109044,-0.055238,-0.024933,0.222581,0.332098,0.025095
31,0.554133,0.138418,1.282828,0.519467,-0.01647,1.260847,0.5888,0.293305,1.304809,0.674364,-0.112664,1.026779,0.63016,0.487307,1.093173,,,,,,,0.330969,0.059186,0.766242,0.351861,0.29319,0.784918,0.265547,0.009028,0.347882,0.429332,0.362345,0.370524,0.109347,-0.054431,-0.024993,0.272361,0.339008,0.013656
32,0.567207,0.139404,1.280221,0.533968,-0.015341,1.257506,0.600446,0.29415,1.302936,0.689942,-0.106482,1.022771,0.640222,0.488869,1.090165,,,,,,,0.339273,0.06444,0.765655,0.366332,0.298474,0.784129,0.266004,0.010144,0.347758,0.456962,0.3609,0.370445,0.109353,-0.053934,-0.024523,0.319398,0.344982,0.005613
33,0.579963,0.140662,1.277464,0.547904,-0.014031,1.254092,0.612022,0.295355,1.300836,0.705357,-0.100284,1.018708,0.650828,0.490262,1.086916,,,,,,,0.34854,0.068785,0.765253,0.381478,0.303175,0.782412,0.26731,0.012116,0.348567,0.484058,0.358653,0.370442,0.109654,-0.052339,-0.023829,0.362098,0.349255,0.000208
34,0.592559,0.142302,1.274151,0.56151,-0.012294,1.250456,0.623609,0.296898,1.297846,0.720307,-0.095277,1.015339,0.663332,0.491434,1.08401,,,,,,,0.358899,0.073443,0.763681,0.397286,0.308163,0.779427,0.270694,0.014161,0.347097,0.510086,0.355352,0.369055,0.109453,-0.049029,-0.023911,0.399023,0.351181,-0.004499
35,0.604713,0.1441,1.270678,0.574335,-0.01046,1.246805,0.635091,0.29866,1.29455,0.73497,-0.090891,1.012717,0.676839,0.493193,1.081274,,,,,,,0.369865,0.077811,0.760976,0.413332,0.312205,0.775687,0.275218,0.016419,0.345021,0.535154,0.351617,0.367292,0.109506,-0.045772,-0.024145,0.427999,0.351263,-0.007535
36,0.61695,0.1466,1.266975,0.586824,-0.007987,1.243024,0.647077,0.301188,1.290926,0.749836,-0.08631,1.010057,0.691527,0.495164,1.078728,,,,,,,0.382408,0.082271,0.757212,0.430996,0.316542,0.771125,0.281204,0.018746,0.342859,0.558156,0.347528,0.364206,0.110461,-0.042925,-0.024054,0.445006,0.34817,-0.008677
37,0.628822,0.149434,1.263827,0.598912,-0.005109,1.240282,0.658732,0.303976,1.287372,0.764822,-0.082103,1.008574,0.707474,0.498059,1.076299,,,,,,,0.39618,0.086012,0.754208,0.449302,0.320212,0.766432,0.288345,0.020616,0.340669,0.577082,0.343025,0.359597,0.111662,-0.040785,-0.023239,0.455569,0.343565,-0.010682
38,0.641146,0.153257,1.261242,0.611179,-0.001504,1.238482,0.671113,0.308019,1.284002,0.777994,-0.080828,1.009321,0.725224,0.501563,1.074116,,,,,,,0.410974,0.089682,0.751336,0.468472,0.323638,0.762382,0.297234,0.021924,0.338375,0.59257,0.338934,0.353185,0.113451,-0.039238,-0.022207,0.461211,0.340955,-0.013136
39,0.6531,0.157391,1.259505,0.622797,0.002384,1.238242,0.683403,0.312399,1.280769,0.792086,-0.078097,1.010543,0.744567,0.505504,1.072911,,,,,,,0.426377,0.092043,0.749047,0.487265,0.325596,0.758072,0.308453,0.022952,0.337078,0.606707,0.335084,0.347428,0.116478,-0.037214,-0.01958,0.463524,0.340452,-0.014283
40,0.665472,0.162439,1.258725,0.634398,0.007163,1.239254,0.696546,0.317716,1.278196,0.805085,-0.077944,1.014896,0.763959,0.508964,1.071638,,,,,,,0.442652,0.093275,0.747718,0.506452,0.326431,0.754588,0.321944,0.022904,0.335882,0.618883,0.330547,0.341733,0.120524,-0.03468,-0.016132,0.463939,0.339095,-0.014463
41,0.678175,0.168011,1.259295,0.646077,0.012305,1.242183,0.710274,0.323717,1.276408,0.81747,-0.078517,1.021089,0.784344,0.51252,1.07048,,,,,,,0.459697,0.094158,0.747828,0.525578,0.327285,0.752008,0.337934,0.022666,0.33563,0.629358,0.325614,0.336437,0.125968,-0.032046,-0.011177,0.464572,0.338318,-0.015005
42,0.691384,0.174399,1.261083,0.658131,0.018374,1.246561,0.724637,0.330424,1.275605,0.82968,-0.079083,1.028834,0.805649,0.51596,1.070874,,,,,,,0.476832,0.093788,0.749753,0.544017,0.326307,0.751438,0.356503,0.021864,0.336935,0.637388,0.321331,0.332452,0.133024,-0.028805,-0.002962,0.464912,0.337235,-0.01502
43,0.705166,0.181283,1.26479,0.670539,0.024914,1.252811,0.739793,0.337652,1.276769,0.841423,-0.079399,1.037825,0.82706,0.518965,1.072246,,,,,,,0.494981,0.09361,0.753013,0.561846,0.325193,0.752978,0.378613,0.020481,0.339129,0.642109,0.31689,0.329463,0.142445,-0.024529,0.006469,0.465017,0.336529,-0.015286
44,0.719567,0.187884,1.269672,0.683378,0.031187,1.260788,0.755755,0.344582,1.278556,0.852412,-0.079408,1.047628,0.848008,0.520937,1.074351,,,,,,,0.513488,0.093255,0.758434,0.579425,0.32261,0.755006,0.405132,0.018685,0.341983,0.644111,0.313571,0.328207,0.154991,-0.017882,0.018188,0.465117,0.335921,-0.0152
45,0.73469,0.194171,1.275672,0.69651,0.037199,1.26974,0.772871,0.351142,1.281605,0.863465,-0.079662,1.058234,0.869782,0.522376,1.076799,,,,,,,0.532339,0.092921,0.764916,0.595786,0.319281,0.75844,0.436912,0.016289,0.345524,0.644294,0.310849,0.328765,0.17144,-0.009331,0.032333,0.46557,0.335526,-0.015122
46,0.750185,0.200095,1.28223,0.709467,0.043236,1.278986,0.790902,0.356953,1.285475,0.873781,-0.08025,1.069124,0.890349,0.522743,1.081293,,,,,,,0.551083,0.091187,0.772824,0.612039,0.315178,0.762952,0.473353,0.012988,0.350506,0.642441,0.309039,0.331091,0.194079,0.000845,0.048063,0.465828,0.335452,-0.01472
47,0.766291,0.204881,1.289188,0.72307,0.048109,1.288847,0.809512,0.361654,1.289528,0.883746,-0.081577,1.079968,0.911879,0.520786,1.082977,,,,,,,0.569613,0.089627,0.781256,0.626184,0.310683,0.768236,0.51274,0.009636,0.356229,0.639,0.30868,0.334859,0.223845,0.012245,0.062229,0.466798,0.335738,-0.013776
48,0.782751,0.209087,1.295142,0.736562,0.052553,1.297317,0.828941,0.365621,1.292967,0.893398,-0.083559,1.089646,0.935118,0.516697,1.08211,,,,,,,0.587047,0.088147,0.788974,0.63843,0.308304,0.772465,0.551733,0.005938,0.362035,0.634891,0.3091,0.339051,0.258161,0.023905,0.073139,0.468175,0.337904,-0.01241
49,0.799188,0.21209,1.300077,0.749443,0.055859,1.304726,0.848933,0.368321,1.295429,0.9024,-0.08586,1.097795,0.956786,0.512435,1.082209,,,,,,,0.603068,0.085572,0.79618,0.649811,0.307004,0.777523,0.589199,0.002761,0.368815,0.630777,0.310255,0.34374,0.299068,0.033968,0.077853,0.470136,0.34483,-0.010553
50,0.81621,0.214298,1.303229,0.762641,0.058528,1.310442,0.869779,0.370068,1.296017,0.910677,-0.089072,1.104199,0.978471,0.506929,1.080025,,,,,,,0.618375,0.08299,0.80249,0.659824,0.305908,0.78094,0.625877,0.000294,0.374607,0.628338,0.31179,0.348019,0.346323,0.042312,0.074464,0.47328,0.352606,-0.008499
51,0.833199,0.215343,1.305086,0.775591,0.060425,1.314493,0.890806,0.37026,1.29568,0.91856,-0.092549,1.10866,0.999503,0.499535,1.076091,,,,,,,0.633354,0.081276,0.80675,0.669951,0.30397,0.784843,0.660169,-0.001007,0.380022,0.62821,0.31284,0.351416,0.397729,0.047609,0.065386,0.476011,0.357463,-0.005991
52,0.850205,0.21543,1.30516,0.788205,0.061409,1.316635,0.912205,0.369451,1.293685,0.925675,-0.096407,1.111039,1.019975,0.491341,1.070757,,,,,,,0.648057,0.079438,0.809032,0.676808,0.303774,0.785927,0.692326,-0.001059,0.384349,0.63086,0.312509,0.35382,0.453677,0.049338,0.051886,0.478653,0.35756,-0.0037
53,0.867446,0.214484,1.303672,0.800961,0.061631,1.317091,0.933932,0.367336,1.290254,0.932387,-0.100011,1.111011,1.040138,0.4826,1.063934,,,,,,,0.660717,0.078091,0.811563,0.685651,0.30352,0.786666,0.722392,-0.000302,0.388016,0.635193,0.311957,0.354801,0.513108,0.048068,0.036462,0.481135,0.356177,-0.002071
54,0.884191,0.212659,1.301396,0.81335,0.060975,1.316585,0.955032,0.364342,1.286206,0.938806,-0.106191,1.110901,1.059479,0.472777,1.056327,,,,,,,0.672333,0.072321,0.810935,0.691394,0.295579,0.788738,0.75169,0.000529,0.39104,0.638913,0.311935,0.355788,0.573494,0.044004,0.022368,0.482954,0.356145,-0.0005
55,0.901151,0.209473,1.297778,0.826098,0.058803,1.314832,0.976205,0.360142,1.280723,0.944195,-0.110885,1.107898,1.077182,0.461978,1.047441,,,,,,,0.684111,0.066268,0.810166,0.69819,0.288691,0.789137,0.7808,0.002047,0.392909,0.641722,0.312434,0.355246,0.632738,0.038264,0.01025,0.483737,0.356659,0.000114
56,0.918083,0.206244,1.293338,0.838983,0.056972,1.312186,0.997183,0.355516,1.27449,0.95054,-0.115625,1.103898,1.095443,0.45105,1.037769,,,,,,,0.696774,0.060919,0.808471,0.706102,0.283145,0.787764,0.808981,0.003772,0.393338,0.643886,0.3123,0.354749,0.689823,0.031246,0.000257,0.484112,0.356223,-0.000031
57,0.934792,0.202309,1.288267,0.852243,0.054317,1.308607,1.01734,0.350302,1.267927,0.957711,-0.120054,1.099321,1.112227,0.440497,1.028696,,,,,,,0.708896,0.054154,0.806425,0.713657,0.276065,0.786999,0.83452,0.005854,0.392324,0.646173,0.312193,0.353517,0.742238,0.024516,-0.008182,0.483926,0.355913,0.000040
58,0.951885,0.198228,1.282444,0.866253,0.051272,1.304091,1.037517,0.345184,1.260798,0.966018,-0.124537,1.094362,1.129773,0.429932,1.018754,,,,,,,0.722645,0.048019,0.802923,0.722086,0.268169,0.785938,0.857916,0.007405,0.390407,0.649787,0.312221,0.351428,0.790568,0.019594,-0.014666,0.484215,0.355849,-0.000284
59,0.968596,0.193858,1.276777,0.880706,0.048258,1.299309,1.056486,0.339457,1.254245,0.975153,-0.130385,1.089668,1.146018,0.419875,1.009347,,,,,,,0.736892,0.041598,0.798886,0.731967,0.260936,0.783692,0.876966,0.009634,0.386,0.654386,0.311422,0.349299,0.829749,0.015561,-0.021937,0.484473,0.355815,-0.000329
60,0.985689,0.18891,1.271377,0.895638,0.044266,1.294853,1.075741,0.333554,1.247901,0.986057,-0.136272,1.084942,1.163369,0.409934,1.001368,,,,,,,0.752337,0.034838,0.794657,0.742925,0.252609,0.781893,0.894033,0.011463,0.380202,0.661185,0.310356,0.347073,0.861856,0.013753,-0.029526,0.485801,0.355422,0.000224
61,1.002748,0.183735,1.266384,0.91089,0.039872,1.290267,1.094606,0.327598,1.242502,0.998627,-0.141743,1.080264,1.18016,0.400978,0.994686,,,,,,,0.768473,0.027652,0.790872,0.755028,0.244217,0.780177,0.908836,0.013282,0.373089,0.669625,0.308946,0.344857,0.885618,0.013292,-0.037105,0.487893,0.355159,0.001618
62,1.019872,0.178304,1.261821,0.92659,0.035228,1.285946,1.113155,0.32138,1.237697,1.012753,-0.147617,1.075776,1.197282,0.392652,0.988596,,,,,,,0.785433,0.020559,0.787175,0.768138,0.235599,0.778695,0.922265,0.013885,0.366636,0.67941,0.307203,0.342569,0.89859,0.014001,-0.043725,0.490349,0.354305,0.003293
63,1.037075,0.172318,1.257943,0.943077,0.02968,1.281988,1.131073,0.314956,1.233897,1.027784,-0.153493,1.071615,1.214626,0.385603,0.984438,,,,,,,0.803197,0.013852,0.783691,0.783171,0.228329,0.776624,0.937371,0.013499,0.360816,0.690742,0.304945,0.340587,0.904354,0.012949,-0.048636,0.494043,0.353007,0.006012
64,1.054533,0.166531,1.255368,0.96025,0.024004,1.278972,1.148815,0.309058,1.231764,1.043198,-0.160308,1.068329,1.232366,0.379533,0.981738,,,,,,,0.821744,0.006257,0.779946,0.798264,0.218635,0.775513,0.957986,0.011624,0.358271,0.705727,0.301907,0.339294,0.904362,0.012949,-0.048892,0.499842,0.351529,0.010463
65,1.07202,0.160404,1.254291,0.978125,0.017741,1.277929,1.165915,0.303067,1.230654,1.060469,-0.167684,1.06673,1.24948,0.3745,0.980536,,,,,,,0.841237,-0.000628,0.776997,0.815874,0.210844,0.773967,0.976689,0.010467,0.355383,0.725098,0.298264,0.338054,0.904351,0.012676,-0.049107,0.507885,0.349075,0.016756
66,1.090246,0.154553,1.254991,0.997046,0.011588,1.277941,1.183446,0.297518,1.232042,1.078672,-0.174437,1.066158,1.266249,0.370967,0.981768,,,,,,,0.861675,-0.006445,0.775059,0.835045,0.204191,0.773375,0.99298,0.012351,0.351384,0.75038,0.294909,0.337932,0.904491,0.013298,-0.049665,0.519123,0.344655,0.026189
67,1.108381,0.149144,1.257481,1.016375,0.005603,1.278972,1.200387,0.292685,1.235989,1.098152,-0.18007,1.065928,1.282813,0.369046,0.985554,,,,,,,0.882877,-0.01054,0.774398,0.855614,0.199652,0.77399,1.007089,0.014585,0.348049,0.782594,0.293015,0.338718,0.904467,0.012968,-0.049336,0.533934,0.337857,0.039738
68,1.126651,0.143827,1.26129,1.03619,-0.000335,1.280973,1.217112,0.287989,1.241608,1.118418,-0.184724,1.066085,1.299252,0.368888,0.990216,,,,,,,0.904,-0.013034,0.774957,0.876886,0.196858,0.775963,1.016324,0.016131,0.345361,0.818264,0.29246,0.341004,0.904614,0.013607,-0.049889,0.551975,0.328121,0.0564
69,1.14481,0.138555,1.266526,1.056559,-0.006735,1.283884,1.233061,0.283844,1.249169,1.139662,-0.189394,1.066725,1.31507,0.371162,0.997271,,,,,,,0.925131,-0.014163,0.776847,0.898321,0.19552,0.779525,1.022207,0.016581,0.343942,0.856802,0.29352,0.345133,0.904567,0.013819,-0.050026,0.576705,0.315692,0.072808
70,1.163144,0.133279,1.272056,1.077413,-0.013256,1.286909,1.248875,0.279814,1.257203,1.161975,-0.192908,1.067385,1.330932,0.374746,1.006416,,,,,,,0.945725,-0.014374,0.779236,0.920266,0.195383,0.783912,1.026112,0.016694,0.343512,0.896436,0.296851,0.349468,0.904802,0.013858,-0.049936,0.607321,0.303303,0.086029
71,1.181604,0.12823,1.27746,1.098571,-0.019419,1.289305,1.264637,0.275878,1.265616,1.185804,-0.195132,1.06685,1.3466,0.379657,1.016298,,,,,,,0.966228,-0.012813,0.78151,0.941987,0.197005,0.788503,1.028424,0.016823,0.343725,0.933106,0.298812,0.355596,0.905255,0.013891,-0.049578,0.641923,0.290696,0.094569
72,1.199668,0.123903,1.28194,1.120062,-0.024774,1.28992,1.279274,0.272579,1.273961,1.211519,-0.19624,1.065169,1.361711,0.386236,1.026767,,,,,,,0.985986,-0.009406,0.783619,0.963629,0.200616,0.792959,1.029826,0.016458,0.345498,0.969154,0.301435,0.361086,0.906334,0.011531,-0.046894,0.683254,0.279873,0.095817
73,1.217994,0.11965,1.284727,1.142135,-0.030014,1.288922,1.293853,0.269314,1.280532,1.238064,-0.19505,1.061469,1.376733,0.393581,1.036528,1.403205,-0.046535,0.816914,,,,1.005074,-0.004731,0.784439,0.984904,0.205319,0.797089,1.031056,0.016844,0.346262,1.005418,0.305688,0.365291,0.906006,0.00747,-0.046019,0.730495,0.274699,0.0896
74,1.236981,0.116814,1.286413,1.165402,-0.033549,1.286526,1.30856,0.267176,1.2863,1.266272,-0.192937,1.056859,1.391406,0.401983,1.045831,1.429559,-0.036628,0.815692,,,,1.023341,-0.000317,0.784987,1.00619,0.21057,0.799853,1.036421,0.017368,0.347285,1.041313,0.311409,0.369245,0.907223,0.003498,-0.043243,0.784036,0.275792,0.077208
75,1.2558,0.114312,1.287145,1.188912,-0.037019,1.283608,1.322688,0.265644,1.290681,1.294233,-0.189301,1.051599,1.405337,0.410978,1.054065,1.455698,-0.024612,0.814562,,,,1.041844,0.005172,0.784287,1.02724,0.215877,0.801725,1.044948,0.019119,0.347533,1.077482,0.318399,0.372444,0.909424,0.002695,-0.041175,0.843269,0.280513,0.062476
76,1.274524,0.112467,1.286629,1.212554,-0.039724,1.279949,1.336493,0.264657,1.293308,1.322823,-0.184692,1.045667,1.41851,0.420506,1.060822,1.481392,-0.011599,0.812717,,,,1.05991,0.010514,0.782065,1.048011,0.221217,0.801755,1.057981,0.020596,0.344488,1.1148,0.324816,0.374955,0.912163,0.003438,-0.039041,0.907911,0.289987,0.045509
77,1.293322,0.111911,1.28624,1.236522,-0.041145,1.276454,1.350122,0.264966,1.296026,1.351602,-0.178605,1.039654,1.430945,0.430978,1.067297,1.506058,0.002329,0.810537,,,,1.07751,0.016279,0.7799,1.06934,0.227264,0.80126,1.069525,0.022918,0.344051,1.152515,0.330968,0.378128,0.915188,0.004188,-0.036186,0.976689,0.300962,0.030348
