Frame #,CLAV,,,RSJC,,,LSJC,,,REJC,,,LEJC,,,RWJC,,,LWJC,,,RHJC,,,LHJC,,,RKJC,,,LKJC,,,RAJC,,,LAJC,,
10,0.015886,-0.062472,1.137349,0.013523,0.135542,1.133714,0.018249,-0.260485,1.140985,-0.102156,0.315339,0.981005,-0.076998,-0.422643,1.000784,-0.21723,0.370456,0.761474,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
11,0.015857,-0.062499,1.137332,0.01349,0.135516,1.13371,0.018223,-0.260514,1.140954,-0.102679,0.317479,0.983148,-0.076342,-0.42297,1.000745,-0.221733,0.381938,0.768099,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
12,0.015897,-0.062501,1.137366,0.013532,0.135511,1.133742,0.018262,-0.260512,1.140989,-0.103372,0.318808,0.984733,-0.076881,-0.42266,1.000735,-0.225313,0.390702,0.773622,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
13,0.015923,-0.062481,1.137359,0.013548,0.135539,1.133736,0.018297,-0.260501,1.140981,-0.103366,0.319733,0.985361,-0.076325,-0.422939,1.000752,-0.227921,0.397606,0.777728,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
14,0.015993,-0.062466,1.137414,0.013626,0.135554,1.133791,0.01836,-0.260486,1.141038,-0.103335,0.319849,0.985336,-0.076773,-0.422682,1.000801,-0.229041,0.401212,0.779748,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
15,0.016041,-0.062416,1.137442,0.01369,0.135601,1.133816,0.018391,-0.260434,1.141067,-0.102239,0.319932,0.98463,-0.076298,-0.422875,1.000865,-0.228495,0.401465,0.779287,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
16,0.016129,-0.06236,1.137489,0.013792,0.135647,1.133861,0.018466,-0.260367,1.141118,-0.100569,0.319176,0.982722,-0.076665,-0.422609,1.000921,-0.225616,0.398512,0.77587,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
17,0.016119,-0.062366,1.13748,0.013782,0.135643,1.133849,0.018456,-0.260374,1.141112,-0.098338,0.317614,0.979606,-0.076258,-0.422848,1.000945,-0.221056,0.393921,0.770158,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
18,0.016078,-0.062472,1.137461,0.013722,0.135545,1.13384,0.018435,-0.26049,1.141083,-0.09587,0.315218,0.975752,-0.076542,-0.422776,1.00085,-0.215322,0.387347,0.762969,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
19,0.015984,-0.062571,1.137379,0.013608,0.135455,1.133756,0.018359,-0.260597,1.141002,-0.092951,0.312531,0.971525,-0.076093,-0.423097,1.000713,-0.209288,0.378322,0.754811,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
20,0.015939,-0.062574,1.137355,0.013557,0.135439,1.133729,0.018321,-0.260587,1.140981,-0.090511,0.309399,0.967487,-0.076231,-0.423044,1.00067,-0.204,0.366505,0.746761,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
21,0.01593,-0.062537,1.137333,0.013559,0.135479,1.133703,0.0183,-0.260552,1.140963,-0.089291,0.30619,0.964102,-0.075593,-0.423342,1.000687,-0.200954,0.354509,0.740263,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
22,0.015967,-0.062522,1.137364,0.013595,0.135492,1.133732,0.018339,-0.260536,1.140997,-0.089326,0.303399,0.962099,-0.075472,-0.423382,1.000679,-0.200587,0.341758,0.736089,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
23,0.015987,-0.062498,1.137374,0.013619,0.135526,1.133753,0.018355,-0.260522,1.140994,-0.090393,0.300919,0.961076,-0.074894,-0.423676,1.000643,-0.203373,0.328859,0.734368,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
24,0.016044,-0.062487,1.137384,0.013681,0.135534,1.133761,0.018408,-0.260508,1.141006,-0.093902,0.296683,0.959731,-0.074866,-0.423616,1.000617,-0.20988,0.316645,0.733606,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
25,0.016043,-0.062515,1.137354,0.01368,0.135505,1.133725,0.018407,-0.260535,1.140984,-0.099383,0.291597,0.958977,-0.07438,-0.423762,1.000467,-0.220347,0.303379,0.734826,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
26,0.015999,-0.062549,1.137336,0.013622,0.135469,1.133716,0.018376,-0.260566,1.140955,-0.106772,0.286097,0.959648,-0.074507,-0.423579,1.000229,-0.234242,0.286342,0.738868,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
27,0.015909,-0.062557,1.137278,0.013526,0.135461,1.133657,0.018291,-0.260576,1.140898,-0.115507,0.279127,0.960573,-0.07432,-0.423635,1.000094,-0.250208,0.265914,0.744457,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
28,0.015801,-0.062573,1.137239,0.013396,0.135441,1.133615,0.018205,-0.260588,1.140863,-0.12506,0.270692,0.961918,-0.074616,-0.42347,0.999977,-0.266501,0.241211,0.75182,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
29,0.015651,-0.062661,1.137172,0.013229,0.135331,1.133549,0.018073,-0.260653,1.140795,-0.134104,0.261799,0.963737,-0.074487,-0.423598,0.999829,-0.280883,0.212545,0.761154,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
30,0.015503,-0.062737,1.137113,0.013059,0.135254,1.133501,0.017947,-0.260727,1.140726,-0.142455,0.252522,0.965934,-0.074734,-0.423511,0.999632,-0.291366,0.181454,0.771623,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
31,0.015388,-0.062789,1.137094,0.012941,0.135204,1.133477,0.017836,-0.260783,1.140712,-0.149647,0.243825,0.9686,-0.074568,-0.42357,0.99952,-0.296555,0.149867,0.782584,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
32,0.015426,-0.062817,1.13711,0.012971,0.135178,1.133496,0.017881,-0.260813,1.140725,-0.155024,0.234492,0.970771,-0.074703,-0.423474,0.999512,-0.296911,0.120272,0.793534,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
33,0.01557,-0.062846,1.137134,0.013104,0.135142,1.133536,0.018037,-0.260834,1.140732,-0.158834,0.227246,0.972966,-0.074423,-0.423604,0.999578,-0.293075,0.09251,0.803992,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
34,0.015725,-0.062871,1.137155,0.013266,0.135122,1.13355,0.018184,-0.260863,1.14076,-0.161697,0.221157,0.974869,-0.074447,-0.423533,0.999623,-0.287196,0.071929,0.812166,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
35,0.015807,-0.062905,1.137156,0.013337,0.135095,1.133566,0.018278,-0.260905,1.140746,-0.1647,0.21566,0.976958,-0.074154,-0.423658,0.999591,-0.28291,0.057274,0.818372,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
36,0.015794,-0.062935,1.13717,0.013319,0.135059,1.133585,0.018269,-0.260929,1.140756,-0.168294,0.210554,0.979372,-0.074231,-0.42355,0.999521,-0.281419,0.046323,0.823857,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
37,0.015738,-0.062906,1.137146,0.013254,0.1351,1.133561,0.018221,-0.260913,1.14073,-0.172326,0.205541,0.982269,-0.074114,-0.423591,0.999468,-0.28444,0.037885,0.830039,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
38,0.015683,-0.062841,1.13718,0.013194,0.135173,1.133606,0.018173,-0.260855,1.140754,-0.176958,0.201229,0.985925,-0.074332,-0.423384,0.999404,-0.290402,0.031242,0.838089,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
39,0.015676,-0.062814,1.137165,0.013216,0.135185,1.133569,0.018136,-0.260812,1.140761,-0.181704,0.196652,0.990049,-0.074216,-0.423361,0.999349,-0.297874,0.024647,0.847992,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
40,0.015626,-0.062867,1.137154,0.013161,0.135133,1.133557,0.01809,-0.260866,1.14075,-0.186592,0.191744,0.994584,-0.074354,-0.423285,0.999234,-0.304521,0.017109,0.859194,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
41,0.015526,-0.062959,1.137139,0.013032,0.135041,1.133555,0.01802,-0.260959,1.140723,-0.190882,0.186518,0.999059,-0.074203,-0.423321,0.999013,-0.307204,0.006063,0.871369,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
42,0.015455,-0.063004,1.137143,0.01295,0.134999,1.133563,0.017959,-0.261007,1.140722,-0.194573,0.181247,1.003417,-0.074305,-0.423188,0.998824,-0.304674,-0.007857,0.883252,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
43,0.015495,-0.063042,1.137154,0.01299,0.134966,1.133575,0.017999,-0.26105,1.140733,-0.19729,0.176597,1.007364,-0.074092,-0.423214,0.998739,-0.296127,-0.023269,0.893969,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
44,0.015642,-0.063059,1.137206,0.013121,0.134936,1.133637,0.018163,-0.261053,1.140776,-0.199306,0.173194,1.010296,-0.074062,-0.423122,0.998762,-0.282032,-0.0379,0.902511,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
45,0.015849,-0.063125,1.137273,0.013337,0.134885,1.133692,0.01836,-0.261135,1.140854,-0.200755,0.171416,1.012284,-0.073678,-0.423187,0.998808,-0.268238,-0.047549,0.907722,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
46,0.016052,-0.06311,1.137345,0.013556,0.134913,1.133769,0.018548,-0.261134,1.140921,-0.201372,0.170876,1.013313,-0.07354,-0.423065,0.998817,-0.26642,-0.046884,0.906271,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
47,0.016104,-0.063026,1.137362,0.013627,0.135003,1.133772,0.018581,-0.261056,1.140951,-0.201222,0.171267,1.013335,-0.073353,-0.423027,0.998792,-0.269819,-0.04223,0.904269,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
48,0.015985,-0.062965,1.137309,0.013516,0.135058,1.133723,0.018455,-0.260988,1.140895,-0.201431,0.1714,1.013296,-0.073623,-0.422893,0.998716,-0.268626,-0.04256,0.905247,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
49,0.015774,-0.062993,1.13723,0.013277,0.135004,1.133648,0.018271,-0.260991,1.140812,-0.201607,0.171295,1.013156,-0.073721,-0.422992,0.998621,-0.267004,-0.04442,0.90594,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
50,0.015602,-0.063047,1.137196,0.013087,0.134953,1.133624,0.018116,-0.261047,1.140767,-0.201832,0.171204,1.013101,-0.073936,-0.423001,0.998515,-0.267002,-0.044341,0.905544,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
51,0.015513,-0.063017,1.137182,0.012999,0.13498,1.133613,0.018027,-0.261014,1.140752,-0.201849,0.171256,1.013065,-0.073891,-0.423023,0.99845,-0.26733,-0.044067,0.905418,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
52,0.015551,-0.062965,1.13719,0.013047,0.13503,1.133615,0.018055,-0.260959,1.140765,-0.201837,0.171369,1.013116,-0.073991,-0.422887,0.998489,-0.267859,-0.043815,0.905466,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
53,0.015677,-0.062957,1.137219,0.013193,0.135027,1.133633,0.018161,-0.260941,1.140805,-0.201627,0.171546,1.013211,-0.07384,-0.422928,0.998581,-0.268448,-0.042696,0.904876,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
54,0.015842,-0.062955,1.137252,0.01336,0.135029,1.133672,0.018323,-0.26094,1.140832,-0.201457,0.171766,1.013208,-0.073779,-0.422881,0.998627,-0.269346,-0.041378,0.903693,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
55,0.015921,-0.062966,1.137269,0.013445,0.135037,1.133681,0.018397,-0.260968,1.140857,-0.201149,0.172297,1.012972,-0.073578,-0.422916,0.998624,-0.270556,-0.039251,0.901116,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
56,0.015922,-0.062982,1.137265,0.013448,0.135019,1.133673,0.018397,-0.260982,1.140857,-0.200835,0.172639,1.012428,-0.073667,-0.422923,0.998649,-0.271996,-0.035351,0.89595,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
57,0.015866,-0.063034,1.137226,0.013376,0.134967,1.133637,0.018357,-0.261035,1.140816,-0.19998,0.173843,1.011028,-0.073648,-0.423088,0.998689,-0.274197,-0.030223,0.888596,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
58,0.015748,-0.063019,1.137198,0.013251,0.134979,1.133604,0.018245,-0.261018,1.140792,-0.198248,0.176127,1.008373,-0.07391,-0.423096,0.998708,-0.276404,-0.022893,0.878928,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
59,0.015614,-0.06299,1.137149,0.013115,0.135005,1.133554,0.018113,-0.260985,1.140745,-0.195778,0.179688,1.004785,-0.07396,-0.423177,0.998707,-0.278531,-0.012147,0.866714,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
60,0.0155,-0.062959,1.137132,0.013011,0.135044,1.133535,0.017989,-0.260963,1.140728,-0.192249,0.184958,1.000163,-0.07419,-0.423168,0.998719,-0.279945,0.001541,0.853095,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
61,0.015413,-0.062942,1.137081,0.012927,0.13507,1.133472,0.017899,-0.260955,1.14069,-0.187558,0.191592,0.994681,-0.074181,-0.423294,0.998764,-0.28179,0.019168,0.837865,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
62,0.015361,-0.062953,1.137072,0.012879,0.135062,1.133471,0.017842,-0.260968,1.140674,-0.182175,0.199686,0.989146,-0.074319,-0.423348,0.998796,-0.282893,0.040298,0.822255,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
63,0.015373,-0.062928,1.137055,0.012866,0.135085,1.133458,0.017879,-0.26094,1.140651,-0.176316,0.208757,0.984006,-0.074201,-0.423399,0.998776,-0.283447,0.065273,0.806622,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
64,0.015426,-0.062843,1.137043,0.012946,0.135156,1.133429,0.017906,-0.260842,1.140658,-0.170084,0.218926,0.979583,-0.074265,-0.423289,0.9988,-0.283058,0.092738,0.792426,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
65,0.015427,-0.062786,1.137056,0.012951,0.135205,1.133433,0.017902,-0.260777,1.140679,-0.163084,0.230093,0.975909,-0.074205,-0.423288,0.998837,-0.282155,0.122722,0.780423,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
66,0.015434,-0.062768,1.137055,0.012964,0.135214,1.133433,0.017903,-0.260751,1.140676,-0.155215,0.241469,0.972531,-0.074281,-0.423223,0.998823,-0.280815,0.155665,0.77104,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
67,0.015377,-0.062793,1.13703,0.012908,0.135204,1.133412,0.017846,-0.260789,1.140648,-0.146064,0.253726,0.969681,-0.074213,-0.423253,0.998749,-0.280039,0.192075,0.764546,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
68,0.015248,-0.062798,1.136983,0.012792,0.135199,1.133361,0.017705,-0.260795,1.140605,-0.136364,0.266267,0.967693,-0.074326,-0.423231,0.998655,-0.278247,0.231651,0.761932,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
69,0.015075,-0.0628,1.136934,0.012647,0.135199,1.133296,0.017503,-0.2608,1.140571,-0.126411,0.278657,0.967065,-0.074378,-0.423221,0.998556,-0.274755,0.271316,0.762742,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
70,0.01497,-0.062763,1.136922,0.012561,0.135238,1.13328,0.01738,-0.260765,1.140564,-0.116951,0.290084,0.96757,-0.074582,-0.423106,0.998567,-0.268969,0.311971,0.767189,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
71,0.01499,-0.062685,1.136937,0.012593,0.135311,1.133291,0.017387,-0.26068,1.140583,-0.108139,0.30067,0.969366,-0.074545,-0.423046,0.998647,-0.260392,0.351784,0.774297,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
72,0.015149,-0.062621,1.136977,0.012735,0.135358,1.133335,0.017564,-0.2606,1.140619,-0.100731,0.30962,0.971796,-0.074492,-0.422956,0.998737,-0.249017,0.388837,0.78301,,,,0.008918,0.006025,0.586971,-0.020746,-0.236059,0.594606,-0.050531,0.017589,0.24611,-0.08955,-0.269718,0.255114,0,0,0,-0.019454,-0.287279,0.009325
