Frame #,CLAV,,,RSJC,,,LSJC,,,REJC,,,LEJC,,,RWJC,,,LWJC,,,RHJC,,,LHJC,,,RKJC,,,LKJC,,,RAJC,,,LAJC,,
11,0.014823,-0.062337,1.13875,0.012481,0.135684,1.135131,0.017165,-0.260358,1.142368,0.015269,0.341696,0.979232,-0.072278,-0.432536,1.009899,0.05229,0.370229,0.730605,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
12,0.014956,-0.062311,1.138818,0.012615,0.135717,1.13521,0.017297,-0.260339,1.142425,0.027416,0.344608,0.984059,-0.072563,-0.432474,1.010125,0.080173,0.375922,0.738737,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
13,0.015038,-0.062315,1.138839,0.012685,0.135699,1.135224,0.017391,-0.26033,1.142455,0.03773,0.347053,0.988531,-0.071457,-0.432902,1.010156,0.103994,0.380275,0.746521,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
14,0.015069,-0.062353,1.138884,0.012713,0.135671,1.135264,0.017426,-0.260376,1.142505,0.045056,0.348821,0.992512,-0.071366,-0.433035,1.01017,0.120827,0.383689,0.753508,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
15,0.015004,-0.0624,1.138856,0.012646,0.135619,1.135243,0.017362,-0.260418,1.142468,0.049178,0.349859,0.994774,-0.069996,-0.433703,1.010075,0.131731,0.386102,0.758038,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
16,0.014926,-0.06242,1.138825,0.012573,0.135607,1.135207,0.017278,-0.260447,1.142442,0.04982,0.350259,0.995548,-0.069568,-0.434082,1.010124,0.134169,0.387607,0.759718,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
17,0.014802,-0.062417,1.138755,0.012436,0.135618,1.135136,0.017168,-0.260452,1.142374,0.048284,0.35031,0.995024,-0.068198,-0.43476,1.010041,0.129895,0.38804,0.758125,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
18,0.014697,-0.06241,1.138676,0.012337,0.135627,1.135056,0.017057,-0.260446,1.142296,0.044184,0.349921,0.993592,-0.067713,-0.435108,1.010038,0.119348,0.387631,0.754665,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
19,0.0146,-0.062413,1.138651,0.012232,0.135605,1.135044,0.016967,-0.26043,1.142258,0.037352,0.348421,0.990283,-0.066543,-0.435654,1.010008,0.103482,0.386092,0.748637,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
20,0.014573,-0.062417,1.138611,0.012213,0.135604,1.135007,0.016933,-0.260438,1.142215,0.027271,0.346019,0.985691,-0.066402,-0.43583,1.009986,0.079823,0.381902,0.74057,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
21,0.014514,-0.062473,1.138549,0.01213,0.135561,1.134946,0.016899,-0.260506,1.142152,0.013349,0.34205,0.979591,-0.065929,-0.436051,1.009846,0.048352,0.373489,0.730671,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
22,0.014475,-0.062567,1.138492,0.012073,0.135453,1.134881,0.016878,-0.260588,1.142103,-0.004787,0.335439,0.972518,-0.066339,-0.436007,1.00982,0.007257,0.359491,0.720741,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
23,0.0144,-0.062641,1.138411,0.011978,0.13536,1.134808,0.016821,-0.260642,1.142013,-0.027154,0.32609,0.965626,-0.066155,-0.436247,1.009808,-0.042326,0.339072,0.713198,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
24,0.014264,-0.062649,1.138306,0.011852,0.135354,1.134693,0.016677,-0.260651,1.141919,-0.054209,0.313614,0.960958,-0.06654,-0.43611,1.009675,-0.09964,0.311222,0.71179,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
25,0.014048,-0.062553,1.138209,0.011644,0.135454,1.134612,0.016452,-0.260561,1.141805,-0.085147,0.297686,0.959847,-0.066343,-0.435995,1.009344,-0.162065,0.277233,0.719441,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
26,0.01378,-0.062558,1.138104,0.0114,0.135461,1.134501,0.016161,-0.260578,1.141706,-0.118591,0.277839,0.964161,-0.0668,-0.435792,1.009134,-0.22749,0.236812,0.739036,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
27,0.013462,-0.062645,1.137978,0.011077,0.135367,1.134389,0.015848,-0.260657,1.141567,-0.151699,0.256048,0.975482,-0.066918,-0.435996,1.009088,-0.289565,0.192821,0.772718,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
28,0.013066,-0.062796,1.137872,0.010657,0.135228,1.134317,0.015475,-0.260819,1.141427,-0.182027,0.233349,0.993815,-0.067743,-0.436262,1.009299,-0.344841,0.14633,0.820978,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
29,0.012647,-0.062978,1.137659,0.010205,0.135042,1.134095,0.015089,-0.260999,1.141222,-0.207487,0.210392,1.017551,-0.068112,-0.436753,1.009532,-0.388755,0.098812,0.88124,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
30,0.012122,-0.063056,1.137315,0.009636,0.134979,1.133758,0.014608,-0.261091,1.140872,-0.227422,0.190818,1.04579,-0.069023,-0.437086,1.009618,-0.419566,0.057425,0.950082,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
31,0.011204,-0.062959,1.13705,0.008673,0.135036,1.133508,0.013736,-0.260953,1.140591,-0.241239,0.175313,1.076446,-0.069667,-0.436968,1.009174,-0.436903,0.022446,1.023199,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
32,0.010517,-0.062732,1.136983,0.00805,0.135295,1.13345,0.012985,-0.260759,1.140516,-0.249835,0.1618,1.108308,-0.070423,-0.4366,1.00895,-0.442135,-0.002328,1.096676,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
33,0.01068,-0.0626,1.137055,0.008364,0.135537,1.133519,0.012996,-0.260737,1.140592,-0.252596,0.153363,1.139532,-0.070323,-0.43666,1.009117,-0.43615,-0.017988,1.167487,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
34,0.011198,-0.062794,1.137288,0.008746,0.135262,1.133742,0.013651,-0.260849,1.140835,-0.25105,0.149829,1.168522,-0.070201,-0.436743,1.009608,-0.422324,-0.024266,1.233244,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
35,0.012022,-0.062828,1.137562,0.009551,0.135227,1.134009,0.014493,-0.260883,1.141116,-0.246282,0.149993,1.194209,-0.06934,-0.436691,1.009885,-0.40271,-0.022668,1.291371,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
36,0.012876,-0.062596,1.137776,0.010467,0.135463,1.134218,0.015285,-0.260656,1.141334,-0.239912,0.154382,1.215829,-0.068597,-0.436137,1.009832,-0.378712,-0.015146,1.340761,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
37,0.013496,-0.062483,1.138109,0.011069,0.135528,1.134494,0.015923,-0.260494,1.141724,-0.232915,0.161986,1.232714,-0.067193,-0.435867,1.009714,-0.352705,-0.00322,1.380652,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
38,0.01376,-0.062833,1.138353,0.011282,0.135194,1.134744,0.016239,-0.260861,1.141962,-0.225885,0.171228,1.245948,-0.066086,-0.436634,1.010082,-0.327039,0.011567,1.412375,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
39,0.013394,-0.063313,1.138229,0.010786,0.134682,1.134652,0.016002,-0.261307,1.141806,-0.219365,0.181429,1.255723,-0.065167,-0.437548,1.00986,-0.301317,0.027111,1.436839,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
40,0.012667,-0.06335,1.137897,0.01008,0.134662,1.134286,0.015255,-0.261361,1.141508,-0.213943,0.19008,1.262705,-0.064585,-0.437959,1.009164,-0.278295,0.04336,1.456497,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
41,0.011981,-0.062954,1.137647,0.009471,0.135068,1.134044,0.014492,-0.260977,1.141249,-0.210257,0.196025,1.267379,-0.063441,-0.438053,1.008377,-0.258966,0.059293,1.472611,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
42,0.011715,-0.062512,1.137515,0.00929,0.135479,1.133881,0.014141,-0.260504,1.141148,-0.207491,0.200274,1.270206,-0.062298,-0.43767,1.007737,-0.241957,0.074395,1.484824,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
43,0.011883,-0.062383,1.137639,0.009449,0.135597,1.134038,0.014317,-0.260363,1.14124,-0.20494,0.204123,1.272161,-0.060328,-0.438187,1.007802,-0.226532,0.087222,1.493401,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
44,0.012386,-0.062649,1.137861,0.009932,0.135349,1.134267,0.01484,-0.260646,1.141454,-0.20171,0.207476,1.274447,-0.058445,-0.43897,1.008074,-0.212076,0.097658,1.499847,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
45,0.01288,-0.062925,1.137994,0.010383,0.135066,1.134427,0.015376,-0.260916,1.14156,-0.198699,0.211237,1.275439,-0.056134,-0.439617,1.007898,-0.191238,0.103141,1.500736,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
46,0.013128,-0.062893,1.138021,0.010632,0.135124,1.134438,0.015624,-0.260909,1.141604,-0.194354,0.214153,1.277317,-0.054259,-0.439822,1.0075,-0.164252,0.10242,1.49838,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
47,0.013098,-0.062728,1.137954,0.010639,0.135284,1.134367,0.015556,-0.260741,1.141541,-0.188792,0.215116,1.280334,-0.052415,-0.439862,1.007009,-0.133384,0.097435,1.492946,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
48,0.012957,-0.06259,1.137859,0.010516,0.135407,1.134292,0.015397,-0.260586,1.141425,-0.183937,0.214975,1.282337,-0.051215,-0.439712,1.006316,-0.103247,0.09522,1.485503,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
49,0.012883,-0.062652,1.13789,0.010444,0.135352,1.134337,0.015322,-0.260657,1.141443,-0.181557,0.215966,1.284159,-0.050102,-0.439734,1.005754,-0.091705,0.103289,1.487481,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
50,0.012828,-0.062661,1.137929,0.010359,0.135342,1.134368,0.015298,-0.260664,1.141491,-0.180904,0.219885,1.28462,-0.049863,-0.439605,1.005606,-0.092066,0.114756,1.491862,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
51,0.0126,-0.062651,1.137846,0.01013,0.135336,1.13427,0.015071,-0.260639,1.141423,-0.179388,0.224094,1.284454,-0.049493,-0.439754,1.005496,-0.089774,0.122954,1.493391,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
52,0.012348,-0.062738,1.137736,0.009857,0.13525,1.134145,0.014839,-0.260725,1.141327,-0.17708,0.228275,1.285317,-0.049577,-0.439771,1.00518,-0.088098,0.129766,1.495904,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
53,0.012203,-0.062845,1.137626,0.00969,0.135169,1.134046,0.014715,-0.26086,1.141205,-0.175099,0.232512,1.285394,-0.049374,-0.439783,1.004801,-0.086189,0.137024,1.497307,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
54,0.012146,-0.062857,1.1376,0.009625,0.135158,1.134019,0.014666,-0.260871,1.141182,-0.173457,0.236125,1.285345,-0.049343,-0.439676,1.004576,-0.082643,0.14368,1.497423,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
55,0.012181,-0.062737,1.137602,0.009672,0.135265,1.134009,0.01469,-0.260739,1.141194,-0.17113,0.238773,1.285914,-0.049008,-0.439429,1.004332,-0.075772,0.14835,1.496677,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
56,0.012303,-0.062649,1.137649,0.00982,0.135347,1.134055,0.014786,-0.260644,1.141243,-0.16861,0.241128,1.286748,-0.048748,-0.43906,1.004057,-0.067632,0.151787,1.495061,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
57,0.012416,-0.062644,1.137691,0.009929,0.135353,1.134104,0.014902,-0.260642,1.141278,-0.16584,0.243887,1.287109,-0.047979,-0.438734,1.003482,-0.058503,0.154281,1.491763,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
58,0.012481,-0.06272,1.137697,0.010003,0.135274,1.13411,0.01496,-0.260715,1.141284,-0.162595,0.246943,1.287596,-0.04707,-0.438462,1.002904,-0.049172,0.155812,1.487834,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
59,0.012444,-0.062771,1.137683,0.009954,0.135222,1.134095,0.014934,-0.260764,1.141272,-0.158501,0.250502,1.288119,-0.045492,-0.438463,1.002282,-0.039675,0.15652,1.483539,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
60,0.012416,-0.062823,1.137688,0.009912,0.135167,1.134105,0.01492,-0.260813,1.14127,-0.153482,0.255584,1.288515,-0.043701,-0.438402,1.001566,-0.031194,0.156538,1.479067,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
61,0.012335,-0.062884,1.137682,0.00982,0.135131,1.134104,0.01485,-0.2609,1.14126,-0.146683,0.263004,1.288532,-0.041348,-0.43861,1.000921,-0.023188,0.157129,1.474756,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
62,0.012223,-0.062836,1.137617,0.009709,0.135183,1.134055,0.014738,-0.260855,1.141179,-0.137886,0.272777,1.288666,-0.039112,-0.438746,1.000346,-0.01659,0.160476,1.472517,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
63,0.012173,-0.062633,1.137582,0.009697,0.135375,1.134011,0.014649,-0.26064,1.141153,-0.127943,0.283631,1.288235,-0.036737,-0.439034,1.000202,-0.010382,0.166716,1.471645,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
64,0.012187,-0.062393,1.137614,0.009737,0.135612,1.13403,0.014637,-0.260397,1.141198,-0.117973,0.293837,1.287359,-0.034742,-0.439436,1.000418,-0.003267,0.174762,1.470778,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
65,0.012317,-0.062479,1.137669,0.009883,0.135528,1.13407,0.014751,-0.260487,1.141267,-0.108502,0.301833,1.286702,-0.032595,-0.440346,1.000914,0.005273,0.180734,1.469064,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
66,0.012503,-0.062671,1.137758,0.010026,0.135351,1.134179,0.01498,-0.260694,1.141338,-0.100892,0.306887,1.286372,-0.030883,-0.441273,1.001446,0.015564,0.183157,1.465088,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
67,0.012702,-0.06274,1.137793,0.010226,0.135255,1.134217,0.015179,-0.260735,1.141368,-0.09598,0.308741,1.286427,-0.029392,-0.44206,1.00199,0.027523,0.182482,1.45828,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
68,0.012838,-0.062671,1.137818,0.010381,0.135315,1.134226,0.015294,-0.260658,1.141411,-0.093947,0.307539,1.287141,-0.028588,-0.442544,1.002515,0.038822,0.178273,1.449227,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
69,0.012895,-0.062585,1.137843,0.010455,0.135413,1.134257,0.015336,-0.260583,1.141429,-0.094226,0.304448,1.28803,-0.02796,-0.442909,1.00282,0.046997,0.172101,1.439714,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
70,0.012818,-0.062633,1.137817,0.010369,0.135373,1.134232,0.015267,-0.26064,1.141402,-0.096205,0.300581,1.288744,-0.027892,-0.443116,1.002952,0.051242,0.165026,1.43116,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
71,0.012632,-0.062712,1.13778,0.010171,0.135294,1.134198,0.015092,-0.260718,1.141361,-0.099673,0.296575,1.289342,-0.027935,-0.443334,1.002922,0.051097,0.160597,1.427992,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
72,0.012433,-0.062789,1.137714,0.009938,0.135198,1.134123,0.014929,-0.260775,1.141304,-0.104387,0.292943,1.289786,-0.028216,-0.443352,1.002835,0.048073,0.159711,1.429128,,,,0.00723,0.00601,0.586994,-0.022422,-0.236079,0.594537,-0.05124,0.017575,0.245964,-0.090245,-0.269738,0.254848,0,0,0,-0.019441,-0.287282,0.009261
