Frame #,CLAV,,,RSJC,,,LSJC,,,REJC,,,LEJC,,,RWJC,,,LWJC,,,RHJC,,,LHJC,,,RKJC,,,LKJC,,,RAJC,,,LAJC,,
10,,,,4.681E-2,-2.591E-2,1.267827,,,,0.221279,0.137257,1.056526,,,,7.620E-3,0.275051,0.747884,-0.408864,3.085E-2,0.744464,4.109E-2,-0.176013,0.774867,-8.595E-2,-0.250327,0.772036,3.375E-2,4.543E-2,0.390560,-0.217178,-0.309209,0.357021,6.805E-2,3.860E-2,-2.611E-2,-0.176729,-0.517733,-9.331E-3
11,,,,6.628E-2,-7.590E-3,1.267977,,,,0.246446,0.145115,1.054387,,,,4.028E-2,0.291416,0.744472,-0.382032,6.700E-2,0.750117,4.546E-2,-0.158242,0.776095,-8.522E-2,-0.225295,0.775158,4.258E-2,5.607E-2,0.389172,-0.220631,-0.207848,0.355349,6.880E-2,3.879E-2,-2.648E-2,-0.188371,-0.503488,6.818E-3
12,,,,8.417E-2,8.205E-3,1.267860,,,,0.270178,0.150227,1.051486,,,,6.876E-2,0.308612,0.744749,-0.357669,0.113677,0.756042,4.970E-2,-0.144657,0.776495,-8.460E-2,-0.204139,0.777489,4.887E-2,6.643E-2,0.387953,-0.229843,-0.140527,0.359861,6.909E-2,3.921E-2,-2.663E-2,-0.204391,-0.485761,2.649E-2
13,,,,0.100766,2.186E-2,1.267616,,,,0.291680,0.152353,1.048248,,,,9.309E-2,0.324321,0.747200,-0.337246,0.149050,0.762396,5.213E-2,-0.131507,0.777248,-8.604E-2,-0.181437,0.780424,5.598E-2,7.436E-2,0.386792,-0.249546,-0.196157,0.376742,7.102E-2,3.706E-2,-2.742E-2,-0.222011,-0.462996,4.601E-2
14,,,,0.115755,3.332E-2,1.267732,,,,0.310574,0.152379,1.044875,,,,0.115788,0.338078,0.749370,-0.318826,0.194750,0.768559,5.447E-2,-0.121682,0.778573,-8.953E-2,-0.158915,0.783845,6.187E-2,8.131E-2,0.385868,-0.253859,-0.125140,0.380660,7.170E-2,3.608E-2,-2.776E-2,-0.237749,-0.436232,6.326E-2
15,,,,0.128705,4.322E-2,1.267564,,,,0.325222,0.151102,1.041079,,,,0.137526,0.349797,0.750040,-0.300979,0.228145,0.775445,5.285E-2,-0.110056,0.780149,-9.321E-2,-0.137897,0.787296,6.705E-2,8.601E-2,0.384727,-0.260949,-0.109007,0.388327,7.172E-2,3.605E-2,-2.758E-2,-0.254083,-0.399415,7.130E-2
16,,,,0.139627,5.220E-2,1.267887,,,,0.336616,0.149339,1.037388,,,,0.158426,0.359207,0.748831,-0.283867,0.272369,0.782331,5.023E-2,-9.972E-2,0.782157,-9.770E-2,-0.117672,0.790815,7.198E-2,8.870E-2,0.383577,-0.264664,-5.642E-2,0.393604,7.184E-2,3.565E-2,-2.783E-2,-0.270744,-0.350611,6.911E-2
17,,,,0.149099,6.074E-2,1.268043,,,,0.345804,0.147831,1.033773,,,,0.176674,0.367532,0.747249,-0.266941,0.304983,0.789577,4.730E-2,-9.101E-2,0.784532,-0.101675,-9.915E-2,0.794546,7.593E-2,9.075E-2,0.383276,-0.269560,-2.985E-2,0.400684,7.186E-2,3.539E-2,-2.777E-2,-0.287782,-0.291505,5.942E-2
18,,,,0.156811,6.918E-2,1.267550,,,,0.352619,0.146473,1.029303,,,,0.192545,0.375994,0.745994,-0.248174,0.346892,0.795030,4.336E-2,-8.298E-2,0.786652,-0.105975,-8.153E-2,0.797751,7.962E-2,9.210E-2,0.383191,-0.270656,1.708E-2,0.405995,7.202E-2,3.528E-2,-2.776E-2,-0.303942,-0.225412,4.609E-2
19,,,,0.163031,7.743E-2,1.265679,,,,0.357804,0.145017,1.023680,,,,0.205046,0.385181,0.745184,-0.228159,0.375279,0.798508,3.923E-2,-7.368E-2,0.788670,-0.109761,-6.273E-2,0.800630,8.269E-2,9.308E-2,0.382479,-0.271793,4.523E-2,0.411128,7.199E-2,3.527E-2,-2.773E-2,-0.319193,-0.152386,3.146E-2
20,,,,0.167743,8.589E-2,1.262939,,,,0.360445,0.143861,1.016762,,,,0.215460,0.394200,0.743453,-0.207447,0.413110,0.798482,3.495E-2,-6.144E-2,0.791642,-0.113155,-4.024E-2,0.804272,8.501E-2,9.468E-2,0.382143,-0.270459,8.693E-2,0.414575,7.203E-2,3.516E-2,-2.789E-2,-0.332427,-7.570E-2,1.711E-2
21,,,,0.170998,9.426E-2,1.258807,,,,0.360689,0.142915,1.008695,,,,0.224042,0.402863,0.740323,-0.186168,0.436785,0.795041,2.991E-2,-4.936E-2,0.793515,-0.116852,-1.832E-2,0.806621,8.761E-2,9.625E-2,0.381419,-0.269113,0.111912,0.416894,7.181E-2,3.519E-2,-2.797E-2,-0.342151,3.706E-3,4.499E-3
22,,,,0.172490,0.102544,1.253833,,,,0.358808,0.142342,0.999518,,,,0.231587,0.410365,0.734865,-0.164292,0.469129,0.787537,2.281E-2,-4.071E-2,0.793948,-0.122091,3.489E-4,0.806842,9.021E-2,9.780E-2,0.380854,-0.265274,0.146230,0.417102,7.198E-2,3.498E-2,-2.816E-2,-0.346989,8.534E-2,-4.741E-3
23,,,,0.172874,0.111158,1.247783,,,,0.355360,0.141928,0.989944,,,,0.237745,0.416501,0.727630,-0.141865,0.486926,0.777223,2.145E-2,-3.348E-2,0.791484,-0.128925,1.444E-2,0.805293,9.321E-2,9.859E-2,0.380076,-0.260809,0.163600,0.414869,7.085E-2,3.733E-2,-2.730E-2,-0.345036,0.166603,-9.594E-3
24,,,,0.171339,0.120122,1.241086,,,,0.350736,0.141388,0.979909,,,,0.243710,0.421822,0.719328,-0.118403,0.512283,0.763955,2.298E-2,-3.085E-2,0.785812,-0.136884,2.545E-2,0.801878,9.654E-2,9.998E-2,0.380017,-0.256451,0.190637,0.412863,7.045E-2,3.849E-2,-2.690E-2,-0.336760,0.234450,-1.014E-2
25,,,,0.171339,0.120122,1.241086,,,,0.350736,0.141388,0.979909,,,,0.243710,0.421822,0.719328,-0.118403,0.512283,0.763955,2.298E-2,-3.085E-2,0.785812,-0.136884,2.545E-2,0.801878,9.654E-2,9.998E-2,0.380017,-0.256451,0.190637,0.412863,7.045E-2,3.849E-2,-2.690E-2,-0.336760,0.234450,-1.014E-2
26,,,,0.168771,0.129392,1.233108,,,,0.344857,0.140403,0.969486,,,,0.249368,0.426594,0.710805,-9.511E-2,0.522085,0.748715,2.115E-2,-3.251E-2,0.778418,-0.145833,3.502E-2,0.796136,0.100693,0.103895,0.380873,-0.253988,0.211611,0.411476,7.076E-2,3.939E-2,-2.649E-2,-0.327446,0.276788,-1.230E-2
27,,,,0.164542,0.138182,1.223556,,,,0.338450,0.138614,0.957835,,,,0.255742,0.430640,0.700752,-7.275E-2,0.540952,0.731079,1.894E-2,-3.424E-2,0.770914,-0.156021,4.508E-2,0.788625,0.104748,0.110097,0.381474,-0.247921,0.242003,0.408075,7.108E-2,4.000E-2,-2.578E-2,-0.318819,0.292311,-1.801E-2
28,,,,0.159316,0.146956,1.212053,,,,0.330653,0.136792,0.944707,,,,0.262405,0.433394,0.688912,-5.328E-2,0.547161,0.711584,1.522E-2,-3.323E-2,0.764167,-0.166528,5.730E-2,0.780268,0.108567,0.116382,0.381212,-0.243862,0.262941,0.401840,7.119E-2,4.052E-2,-2.511E-2,-0.310183,0.298531,-2.393E-2
29,,,,0.152790,0.155544,1.199539,,,,0.323290,0.134932,0.931567,,,,0.269430,0.433547,0.674436,-3.682E-2,0.563930,0.689610,1.168E-2,-2.759E-2,0.758484,-0.177140,7.157E-2,0.771494,0.111874,0.126284,0.382353,-0.238688,0.288645,0.394560,7.104E-2,4.139E-2,-2.393E-2,-0.311718,0.305837,-2.737E-2
30,,,,0.146041,0.164724,1.185798,,,,0.314966,0.132630,0.917551,,,,0.275642,0.432077,0.658590,-2.488E-2,0.569025,0.665979,6.108E-3,-1.983E-2,0.752533,-0.188072,8.648E-2,0.762453,0.118820,0.132254,0.383713,-0.238355,0.307600,0.388020,6.748E-2,4.544E-2,-2.143E-2,-0.315915,0.308769,-2.815E-2
31,,,,0.138914,0.174269,1.171231,,,,0.305547,0.131226,0.903096,,,,0.279529,0.429111,0.640453,-1.767E-2,0.586985,0.640928,-1.119E-3,-1.261E-2,0.745185,-0.200436,0.100216,0.753724,0.123130,0.138170,0.387261,-0.236804,0.335253,0.385623,5.641E-2,5.670E-2,-1.725E-2,-0.315633,0.311247,-2.774E-2
32,,,,0.133444,0.184372,1.156284,,,,0.297026,0.131047,0.888023,,,,0.281585,0.424759,0.620591,-1.416E-2,0.593043,0.617089,-1.172E-2,-6.817E-3,0.733816,-0.213560,0.111277,0.745060,0.124926,0.140295,0.391563,-0.238667,0.354987,0.387643,4.203E-2,7.223E-2,-1.401E-2,-0.314136,0.311524,-2.644E-2
33,,,,0.129730,0.194292,1.141331,,,,0.287592,0.131869,0.871733,,,,0.282441,0.419797,0.599544,-1.157E-2,0.609395,0.594301,-2.049E-2,-4.592E-3,0.722099,-0.224980,0.118521,0.737774,0.126312,0.138490,0.394676,-0.239985,0.376794,0.388981,2.940E-2,9.156E-2,-1.195E-2,-0.314446,0.312732,-2.512E-2
34,,,,0.127533,0.203720,1.124732,,,,0.278412,0.133169,0.853904,,,,0.282140,0.416397,0.578748,-1.010E-2,0.612011,0.572217,-2.717E-2,-3.018E-3,0.710179,-0.233713,0.124679,0.729420,0.128730,0.134458,0.395034,-0.240829,0.390496,0.389396,2.268E-2,0.105420,-1.086E-2,-0.315371,0.313643,-2.419E-2
35,,,,0.125414,0.212456,1.106799,,,,0.271302,0.136011,0.835247,,,,0.280522,0.414702,0.556793,-9.896E-3,0.625020,0.548601,-3.464E-2,-2.102E-5,0.695851,-0.242563,0.131223,0.718494,0.131142,0.129819,0.393464,-0.241688,0.406535,0.386732,2.039E-2,0.108937,-1.138E-2,-0.315911,0.314079,-2.440E-2
36,,,,0.124525,0.220364,1.088050,,,,0.263453,0.139353,0.815026,,,,0.276130,0.411863,0.532594,-1.129E-2,0.624398,0.523703,-4.294E-2,2.737E-3,0.680461,-0.250799,0.137340,0.706773,0.132301,0.125611,0.390676,-0.244031,0.414930,0.382477,1.991E-2,0.105772,-1.356E-2,-0.316957,0.314317,-2.461E-2
37,,,,0.123585,0.227209,1.068959,,,,0.256202,0.142331,0.794173,,,,0.271569,0.409082,0.507570,-1.343E-2,0.633516,0.497807,-5.045E-2,5.154E-3,0.665919,-0.258844,0.142763,0.695590,0.132543,0.122643,0.388307,-0.246593,0.431402,0.382204,1.989E-2,0.103462,-1.483E-2,-0.316990,0.315772,-2.359E-2
38,,,,0.123669,0.233871,1.049467,,,,0.250405,0.145617,0.773303,,,,0.265696,0.406873,0.482481,-1.517E-2,0.628735,0.472757,-5.864E-2,6.912E-3,0.650981,-0.266465,0.147170,0.684335,0.135010,0.117921,0.387495,-0.251389,0.440218,0.380894,1.937E-2,0.104509,-1.492E-2,-0.317091,0.316757,-2.249E-2
39,,,,0.123783,0.240373,1.029797,,,,0.244764,0.148460,0.751888,,,,0.258719,0.405856,0.458033,-1.546E-2,0.636320,0.449394,-6.693E-2,9.369E-3,0.636496,-0.273658,0.150939,0.673036,0.139529,0.111486,0.386935,-0.259395,0.453972,0.379120,1.954E-2,0.105354,-1.464E-2,-0.317489,0.317620,-2.228E-2
40,,,,0.124952,0.246793,1.010295,,,,0.240097,0.151652,0.731157,,,,0.251398,0.406379,0.434805,-1.466E-2,0.632906,0.427889,-7.335E-2,9.819E-3,0.621027,-0.278466,0.152688,0.660776,0.145165,0.105141,0.385572,-0.267011,0.460501,0.376195,2.070E-2,0.104097,-1.457E-2,-0.318550,0.317467,-2.268E-2
41,,,,0.125164,0.252272,0.990889,,,,0.236958,0.155549,0.710688,,,,0.243550,0.408385,0.412544,-1.334E-2,0.642281,0.407736,-7.836E-2,1.126E-2,0.606394,-0.282308,0.154386,0.648595,0.150056,9.994E-2,0.382906,-0.277501,0.473242,0.374519,2.079E-2,0.103233,-1.529E-2,-0.319242,0.318705,-2.212E-2
42,,,,0.124271,0.256591,0.971407,,,,0.234262,0.159793,0.690678,,,,0.237975,0.411784,0.392041,-1.233E-2,0.640111,0.388910,-8.350E-2,1.383E-2,0.592874,-0.285750,0.156407,0.636945,0.154240,9.517E-2,0.379618,-0.286838,0.480201,0.373394,1.997E-2,0.103324,-1.627E-2,-0.319918,0.319754,-2.162E-2
43,,,,0.126040,0.260967,0.953504,,,,0.232931,0.164497,0.671460,,,,0.235503,0.416089,0.372508,-1.102E-2,0.650402,0.371135,-8.845E-2,1.467E-2,0.579129,-0.289378,0.157025,0.625521,0.158271,9.016E-2,0.376337,-0.299303,0.490071,0.371005,1.896E-2,0.103521,-1.717E-2,-0.320694,0.319590,-2.213E-2
44,,,,0.126211,0.265335,0.935831,,,,0.231093,0.170409,0.652273,,,,0.233841,0.420867,0.353380,-9.166E-3,0.648697,0.354447,-9.412E-2,1.570E-2,0.565912,-0.292820,0.157256,0.614391,0.161944,8.402E-2,0.373119,-0.312049,0.492356,0.366375,1.838E-2,0.103357,-1.792E-2,-0.322143,0.319252,-2.309E-2
45,,,,0.127664,0.269766,0.919638,,,,0.228582,0.176571,0.633907,,,,0.231599,0.426034,0.334320,-6.564E-3,0.658283,0.338544,-9.882E-2,1.642E-2,0.554135,-0.295944,0.156991,0.603913,0.166413,7.806E-2,0.371463,-0.324314,0.499902,0.365019,1.926E-2,0.103184,-1.761E-2,-0.323013,0.320299,-2.278E-2
46,,,,0.129557,0.274030,0.905505,,,,0.226955,0.184008,0.618054,,,,0.227119,0.430160,0.315951,-3.880E-3,0.651947,0.323025,-0.103521,1.707E-2,0.543853,-0.298426,0.156531,0.594976,0.169830,7.151E-2,0.369791,-0.336179,0.501186,0.363300,1.971E-2,0.102920,-1.756E-2,-0.323849,0.321060,-2.266E-2
47,,,,0.128903,0.277488,0.892123,,,,0.223782,0.191186,0.602984,,,,0.220802,0.435131,0.299250,1.691E-4,0.654095,0.308242,-0.107481,1.636E-2,0.534905,-0.300931,0.155154,0.587219,0.171929,6.623E-2,0.367189,-0.346447,0.505583,0.361366,1.952E-2,0.102508,-1.838E-2,-0.324427,0.320771,-2.333E-2
48,,,,0.128792,0.280680,0.880570,,,,0.220068,0.196501,0.589811,,,,0.212030,0.443984,0.287879,5.590E-3,0.640133,0.295458,-0.111394,1.541E-2,0.527372,-0.302874,0.153497,0.580608,0.172787,6.251E-2,0.364490,-0.354253,0.502838,0.358389,1.887E-2,0.102752,-1.899E-2,-0.324893,0.320415,-2.399E-2
49,,,,0.128589,0.283085,0.872084,,,,0.215686,0.199587,0.579663,,,,0.207062,0.451425,0.281722,1.315E-2,0.635292,0.286231,-0.114446,1.366E-2,0.521858,-0.304705,0.151166,0.575640,0.173293,5.878E-2,0.362404,-0.361178,0.502840,0.356026,1.812E-2,0.102719,-1.993E-2,-0.324357,0.319573,-2.452E-2
50,,,,0.128589,0.283085,0.872084,,,,0.215686,0.199587,0.579663,,,,0.207062,0.451425,0.281722,1.315E-2,0.635292,0.286231,-0.114446,1.366E-2,0.521858,-0.304705,0.151166,0.575640,0.173293,5.878E-2,0.362404,-0.361178,0.502840,0.356026,1.812E-2,0.102719,-1.993E-2,-0.324357,0.319573,-2.452E-2
51,,,,0.126999,0.284547,0.866750,,,,0.214366,0.200433,0.574637,,,,0.206585,0.453382,0.278334,1.653E-2,0.625309,0.281060,-0.117592,1.232E-2,0.518770,-0.306176,0.148895,0.572710,0.173238,5.535E-2,0.361810,-0.366766,0.496946,0.353313,1.811E-2,0.102268,-2.007E-2,-0.324237,0.318513,-2.534E-2
52,,,,0.125175,0.285396,0.865707,,,,0.214603,0.200118,0.574176,,,,0.207060,0.453096,0.277479,1.631E-2,0.629287,0.278404,-0.119965,1.017E-2,0.519110,-0.307734,0.146002,0.572604,0.172483,5.347E-2,0.362565,-0.371050,0.495647,0.353260,1.848E-2,0.101625,-2.001E-2,-0.323548,0.317755,-2.569E-2
53,,,,0.123057,0.285462,0.868731,,,,0.214771,0.199318,0.578132,,,,0.205310,0.452073,0.280385,1.460E-2,0.617898,0.279646,-0.122727,8.388E-3,0.522686,-0.308945,0.142984,0.575529,0.170800,5.360E-2,0.364197,-0.374216,0.489142,0.354788,1.877E-2,0.101070,-1.996E-2,-0.324190,0.317932,-2.584E-2
54,,,,0.120343,0.284917,0.875492,,,,0.212766,0.199192,0.585081,,,,0.200094,0.451377,0.287076,1.364E-2,0.619130,0.286589,-0.124423,6.550E-3,0.530789,-0.309894,0.139593,0.582134,0.167751,5.614E-2,0.366296,-0.376281,0.486961,0.359189,1.864E-2,0.101161,-1.980E-2,-0.324826,0.318260,-2.577E-2
55,,,,0.117869,0.284330,0.885564,,,,0.208254,0.199006,0.594751,,,,0.193700,0.450547,0.297144,1.259E-2,0.606948,0.298453,-0.125304,5.001E-3,0.542627,-0.309932,0.136374,0.591632,0.163954,6.009E-2,0.369097,-0.375732,0.480019,0.363746,1.823E-2,0.101455,-1.957E-2,-0.325659,0.318584,-2.599E-2
56,,,,0.115102,0.283598,0.898868,,,,0.204492,0.198590,0.607754,,,,0.186073,0.448748,0.309648,8.113E-3,0.609135,0.312469,-0.125389,2.949E-3,0.555942,-0.309800,0.132703,0.602611,0.158942,6.528E-2,0.372094,-0.373021,0.476132,0.368723,1.792E-2,0.101999,-1.948E-2,-0.325277,0.318048,-2.582E-2
57,,,,0.112162,0.282460,0.914348,,,,0.202476,0.198397,0.623973,,,,0.177909,0.446227,0.325310,1.748E-4,0.598422,0.329128,-0.125646,1.022E-3,0.570106,-0.309162,0.129097,0.614463,0.153082,7.129E-2,0.375444,-0.368037,0.466347,0.372696,1.739E-2,0.102730,-1.920E-2,-0.324877,0.317676,-2.533E-2
58,,,,0.108489,0.281057,0.932283,,,,0.201687,0.197389,0.642864,,,,0.170993,0.444559,0.344091,-9.558E-3,0.600812,0.347825,-0.124880,-1.199E-3,0.584920,-0.308236,0.125256,0.626910,0.146696,7.869E-2,0.378734,-0.361601,0.460681,0.377482,1.685E-2,0.103712,-1.901E-2,-0.324430,0.317997,-2.541E-2
59,,,,0.104419,0.279506,0.951434,,,,0.201103,0.195107,0.663299,,,,0.163204,0.443643,0.365663,-2.103E-2,0.589220,0.368844,-0.124098,-3.491E-3,0.599324,-0.306492,0.121230,0.638975,0.140623,8.778E-2,0.382265,-0.353302,0.449373,0.380843,1.573E-2,0.104997,-1.919E-2,-0.323560,0.316992,-2.539E-2
60,,,,0.100218,0.278092,0.972091,,,,0.199833,0.194156,0.684909,,,,0.155242,0.443300,0.389214,-3.371E-2,0.590696,0.391700,-0.121774,-4.482E-3,0.616014,-0.303997,0.117550,0.651859,0.131359,9.716E-2,0.383934,-0.344010,0.441526,0.384196,1.418E-2,0.106497,-1.935E-2,-0.321453,0.316004,-2.547E-2
61,,,,9.537E-2,0.276116,0.993211,,,,0.200288,0.191949,0.707490,,,,0.145971,0.442652,0.413001,-4.688E-2,0.578115,0.415108,-0.121034,-4.784E-3,0.632891,-0.301356,0.113951,0.664112,0.123188,0.107641,0.386018,-0.333094,0.429315,0.386591,1.260E-2,0.108141,-1.948E-2,-0.320141,0.314471,-2.569E-2
62,,,,9.099E-2,0.274079,1.015546,,,,0.201279,0.190262,0.730908,,,,0.137122,0.441840,0.436774,-5.972E-2,0.578700,0.438051,-0.120130,-4.939E-3,0.649315,-0.298577,0.110153,0.675532,0.115038,0.118703,0.387617,-0.322359,0.420536,0.388793,1.113E-2,0.109018,-1.964E-2,-0.317941,0.313246,-2.611E-2
63,,,,8.629E-2,0.271599,1.037714,,,,0.200446,0.191814,0.754302,,,,0.127585,0.440835,0.460925,-7.246E-2,0.565769,0.461100,-0.116616,-2.681E-3,0.667063,-0.293267,0.107105,0.686849,0.106901,0.129802,0.388953,-0.312295,0.407031,0.389907,1.010E-2,0.109517,-1.955E-2,-0.317642,0.311955,-2.653E-2
64,,,,8.131E-2,0.269091,1.059762,,,,0.202020,0.193216,0.777785,,,,0.118273,0.440003,0.485217,-8.445E-2,0.566990,0.484419,-0.112571,1.071E-3,0.683946,-0.287122,0.104516,0.697375,9.992E-2,0.141106,0.390044,-0.302244,0.399054,0.392258,1.066E-2,0.106869,-1.919E-2,-0.315964,0.312088,-2.589E-2
65,,,,7.757E-2,0.266918,1.081328,,,,0.204161,0.196300,0.801152,,,,0.109541,0.439765,0.509745,-9.584E-2,0.555608,0.508254,-0.114328,6.149E-3,0.696328,-0.282017,0.102302,0.705391,9.497E-2,0.152337,0.390530,-0.291750,0.385765,0.393193,1.468E-2,9.825E-2,-1.882E-2,-0.313115,0.310495,-2.602E-2
66,,,,7.466E-2,0.264992,1.102177,,,,0.209531,0.200784,0.824058,,,,0.102417,0.441066,0.533850,-0.106408,0.558748,0.532614,-0.115269,9.524E-3,0.706240,-0.275498,9.873E-2,0.711986,9.074E-2,0.161623,0.389242,-0.282242,0.376360,0.394382,2.373E-2,8.439E-2,-1.900E-2,-0.313106,0.309664,-2.716E-2
67,,,,7.250E-2,0.263021,1.121450,,,,0.216138,0.207274,0.845568,,,,9.587E-2,0.444543,0.558133,-0.116472,0.548239,0.557916,-0.113962,1.212E-2,0.716846,-0.266188,9.402E-2,0.718768,8.484E-2,0.169002,0.386605,-0.274932,0.362130,0.394528,3.436E-2,7.343E-2,-1.878E-2,-0.310745,0.308915,-2.690E-2
68,,,,7.108E-2,0.260433,1.139948,,,,0.223697,0.215359,0.866263,,,,9.069E-2,0.450488,0.582112,-0.127350,0.551607,0.583791,-0.110989,1.291E-2,0.727880,-0.256152,8.789E-2,0.726456,8.007E-2,0.172437,0.383856,-0.270577,0.349643,0.394594,4.399E-2,6.479E-2,-1.902E-2,-0.310415,0.308399,-2.731E-2
69,,,,7.105E-2,0.256989,1.157321,,,,0.230097,0.225377,0.885282,,,,8.537E-2,0.458372,0.605759,-0.139453,0.539611,0.609166,-0.106941,1.254E-2,0.740436,-0.243552,8.015E-2,0.735079,7.481E-2,0.173148,0.380887,-0.265610,0.330987,0.394857,4.777E-2,5.717E-2,-1.963E-2,-0.309019,0.306994,-2.776E-2
70,,,,7.208E-2,0.252972,1.173342,,,,0.237573,0.238040,0.903158,,,,7.713E-2,0.467807,0.628439,-0.153428,0.540833,0.633094,-9.186E-2,8.321E-3,0.750205,-0.228890,7.101E-2,0.743578,7.055E-2,0.172953,0.378735,-0.262013,0.315476,0.395806,4.632E-2,5.491E-2,-2.014E-2,-0.308365,0.306006,-2.798E-2
71,,,,7.433E-2,0.248588,1.187335,,,,0.242721,0.251818,0.918437,,,,6.634E-2,0.478198,0.650574,-0.169335,0.526706,0.655339,-7.087E-2,6.215E-3,0.756551,-0.212046,6.143E-2,0.750973,6.870E-2,0.174033,0.378231,-0.258113,0.293542,0.395213,4.630E-2,5.561E-2,-2.058E-2,-0.306290,0.304661,-2.802E-2
72,,,,7.779E-2,0.244605,1.199187,,,,0.245121,0.266138,0.930382,,,,5.300E-2,0.488827,0.671325,-0.186135,0.525791,0.676070,-5.113E-2,4.583E-3,0.763008,-0.194647,5.065E-2,0.758413,7.084E-2,0.173173,0.377228,-0.254502,0.274541,0.395153,4.668E-2,5.646E-2,-2.146E-2,-0.306767,0.303794,-2.831E-2
73,,,,8.159E-2,0.240644,1.208578,,,,0.247762,0.281703,0.940955,,,,3.645E-2,0.497872,0.690823,-0.204635,0.510109,0.696446,-3.073E-2,2.011E-3,0.768531,-0.176555,3.962E-2,0.765028,7.511E-2,0.167909,0.374895,-0.251461,0.249371,0.393545,4.892E-2,5.538E-2,-2.287E-2,-0.302186,0.301772,-2.715E-2
