Frame #,CLAV,,,RSJC,,,LSJC,,,REJC,,,LEJC,,,RWJC,,,LWJC,,,RHJC,,,LHJC,,,RKJC,,,LKJC,,,RAJC,,,LAJC,,
31,0.015341,-0.062109,1.138293,0.012978,0.135928,1.134658,0.017703,-0.260146,1.141928,-0.013794,0.347969,0.979779,-0.078586,-0.422082,1.00194,-0.038081,0.484085,0.766267,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
32,0.01542,-0.062121,1.138326,0.013061,0.13591,1.134692,0.017779,-0.260152,1.141959,-0.000393,0.353777,0.985429,-0.078602,-0.42206,1.001999,-0.012679,0.502542,0.779545,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
33,0.015444,-0.062113,1.138341,0.013075,0.135915,1.134713,0.017813,-0.26014,1.14197,0.010216,0.358409,0.991039,-0.078286,-0.422239,1.002045,0.008144,0.51875,0.793399,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
34,0.015438,-0.06211,1.138334,0.013086,0.135917,1.1347,0.01779,-0.260137,1.141967,0.017954,0.362105,0.996177,-0.078117,-0.422266,1.001969,0.024,0.531828,0.806845,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
35,0.015412,-0.0621,1.138336,0.013055,0.135936,1.134707,0.017769,-0.260136,1.141965,0.022931,0.364841,1.00037,-0.077477,-0.422586,1.001911,0.034341,0.542052,0.817845,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
36,0.015381,-0.062096,1.138343,0.013033,0.135946,1.134705,0.017729,-0.260139,1.141982,0.02483,0.366917,1.003552,-0.077063,-0.422815,1.001922,0.037678,0.549327,0.826381,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
37,0.015382,-0.062098,1.138334,0.013023,0.13594,1.134698,0.01774,-0.260137,1.14197,0.023485,0.368485,1.005873,-0.076324,-0.423245,1.001934,0.033259,0.554087,0.831698,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
38,0.015388,-0.062121,1.138318,0.013006,0.135915,1.134696,0.01777,-0.260158,1.14194,0.019613,0.37008,1.008139,-0.075819,-0.423573,1.00192,0.021037,0.556419,0.834624,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
39,0.01538,-0.062122,1.138307,0.013002,0.135918,1.134676,0.017758,-0.260163,1.141937,0.012988,0.370892,1.008966,-0.075188,-0.423962,1.001985,0.003683,0.55769,0.836193,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
40,0.015386,-0.0621,1.138282,0.01301,0.135959,1.134647,0.017762,-0.260159,1.141917,0.003326,0.370829,1.008738,-0.074905,-0.424127,1.001987,-0.019234,0.557562,0.836974,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
41,0.015382,-0.062094,1.138278,0.013014,0.135953,1.134651,0.017751,-0.260141,1.141905,-0.008499,0.369686,1.007961,-0.074664,-0.424291,1.002,-0.046898,0.553855,0.836361,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
42,0.015361,-0.062094,1.138285,0.01299,0.135963,1.134661,0.017732,-0.26015,1.141909,-0.022685,0.367278,1.006502,-0.074789,-0.424254,1.002024,-0.079451,0.546495,0.835009,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
43,0.015324,-0.062092,1.138262,0.012963,0.135951,1.134629,0.017685,-0.260135,1.141895,-0.038828,0.362977,1.004503,-0.074768,-0.424277,1.00202,-0.114427,0.535375,0.833187,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
44,0.015271,-0.062094,1.138243,0.01291,0.135936,1.134608,0.017632,-0.260124,1.141879,-0.05693,0.35636,1.001729,-0.074896,-0.424137,1.001925,-0.151563,0.519789,0.830959,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
45,0.015188,-0.062102,1.138219,0.012835,0.135937,1.134577,0.017541,-0.260141,1.141861,-0.075454,0.34727,0.998621,-0.0748,-0.424124,1.001781,-0.189553,0.498484,0.828236,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
46,0.015097,-0.062125,1.138179,0.012751,0.135921,1.134534,0.017443,-0.260171,1.141825,-0.094479,0.335636,0.995379,-0.074952,-0.424033,1.001632,-0.22816,0.470651,0.825698,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
47,0.015003,-0.062139,1.13813,0.012655,0.13589,1.134489,0.017351,-0.260169,1.141772,-0.113597,0.321547,0.992907,-0.074974,-0.424139,1.001636,-0.26696,0.436259,0.824775,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
48,0.014941,-0.062154,1.138105,0.012585,0.135866,1.134469,0.017296,-0.260173,1.14174,-0.133175,0.305169,0.991685,-0.075158,-0.424174,1.001695,-0.305244,0.394162,0.826393,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
49,0.014931,-0.06216,1.138104,0.012573,0.135855,1.13447,0.017289,-0.260176,1.141739,-0.152982,0.285541,0.993095,-0.075107,-0.424367,1.001846,-0.340715,0.346871,0.832127,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
50,0.014938,-0.062167,1.138124,0.01256,0.135862,1.134498,0.017316,-0.260197,1.14175,-0.171431,0.265767,0.997554,-0.075216,-0.424462,1.001985,-0.372708,0.29632,0.843936,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
51,0.014951,-0.062226,1.138105,0.012569,0.135786,1.13448,0.017333,-0.260239,1.14173,-0.188076,0.246264,1.005472,-0.075149,-0.424648,1.002038,-0.399616,0.245007,0.862467,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
52,0.014901,-0.062319,1.138098,0.012494,0.135702,1.134484,0.017307,-0.26034,1.141713,-0.202791,0.227553,1.016493,-0.075229,-0.424745,1.002033,-0.420949,0.196041,0.887089,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
53,0.014851,-0.062389,1.138106,0.01243,0.135641,1.134503,0.017272,-0.260419,1.141709,-0.215023,0.211312,1.029166,-0.075132,-0.424857,1.001966,-0.436368,0.15403,0.914978,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
54,0.014861,-0.062448,1.13813,0.012426,0.135577,1.134524,0.017297,-0.260474,1.141737,-0.224165,0.197704,1.042141,-0.075171,-0.424805,1.001915,-0.447459,0.121923,0.942853,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
55,0.014923,-0.062475,1.13817,0.012479,0.135548,1.134566,0.017367,-0.260498,1.141774,-0.230583,0.188303,1.053825,-0.075057,-0.424841,1.001945,-0.455182,0.101584,0.967488,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
56,0.015046,-0.062445,1.138215,0.0126,0.13558,1.134621,0.017491,-0.260471,1.141809,-0.234719,0.182943,1.062859,-0.075048,-0.424736,1.001998,-0.461044,0.092814,0.986383,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
57,0.015215,-0.062369,1.138265,0.012788,0.135652,1.134664,0.017642,-0.26039,1.141866,-0.236371,0.182849,1.068018,-0.074838,-0.424622,1.002004,-0.464769,0.094248,0.996831,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
58,0.01533,-0.062288,1.138282,0.012936,0.135745,1.134676,0.017725,-0.260321,1.141888,-0.236234,0.186414,1.069255,-0.074847,-0.424458,1.00206,-0.466913,0.103756,0.997832,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
59,0.015362,-0.062239,1.138269,0.012975,0.135791,1.134659,0.017748,-0.260268,1.141878,-0.235023,0.191676,1.067301,-0.074779,-0.424471,1.002088,-0.468136,0.119841,0.990874,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
60,0.015258,-0.062287,1.138237,0.012868,0.135742,1.134619,0.017649,-0.260316,1.141856,-0.232643,0.198519,1.063004,-0.074925,-0.424516,1.002054,-0.466958,0.139776,0.979054,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
61,0.015021,-0.062336,1.138158,0.012631,0.135677,1.134537,0.017411,-0.260349,1.141779,-0.22858,0.208469,1.056969,-0.075042,-0.424691,1.002003,-0.462284,0.163251,0.964059,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
62,0.014806,-0.062362,1.138096,0.012409,0.135668,1.134461,0.017202,-0.260392,1.141731,-0.223181,0.22,1.050412,-0.075318,-0.424714,1.001945,-0.455456,0.191851,0.947764,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
63,0.014681,-0.06236,1.138067,0.012281,0.13567,1.134431,0.017081,-0.26039,1.141704,-0.216231,0.232878,1.043829,-0.075409,-0.424841,1.002043,-0.445248,0.2263,0.93106,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
64,0.014669,-0.062368,1.13807,0.012266,0.135667,1.134434,0.017073,-0.260403,1.141707,-0.207421,0.247628,1.03789,-0.075532,-0.424928,1.002187,-0.430889,0.265316,0.915649,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
65,0.01476,-0.062347,1.138097,0.012361,0.135679,1.134461,0.017159,-0.260373,1.141732,-0.196288,0.263997,1.032732,-0.075424,-0.424995,1.002305,-0.411541,0.307643,0.902577,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
66,0.014902,-0.062261,1.13814,0.01251,0.135762,1.134514,0.017294,-0.260283,1.141767,-0.183041,0.281139,1.028517,-0.075369,-0.42494,1.00242,-0.387101,0.351524,0.892254,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
67,0.015022,-0.062205,1.138192,0.012672,0.135818,1.134547,0.017372,-0.260228,1.141837,-0.167392,0.298841,1.025223,-0.075238,-0.424943,1.002529,-0.357482,0.395448,0.885105,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
68,0.015131,-0.062187,1.138207,0.01275,0.135845,1.134576,0.017513,-0.260218,1.141838,-0.149955,0.315522,1.023158,-0.07523,-0.42487,1.002557,-0.323652,0.437472,0.881482,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
69,0.015144,-0.062175,1.138234,0.01277,0.135865,1.134597,0.017518,-0.260215,1.141871,-0.130708,0.331354,1.022456,-0.075151,-0.424841,1.002552,-0.285618,0.475847,0.880376,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
70,0.015128,-0.062127,1.138222,0.012769,0.135899,1.134585,0.017487,-0.260153,1.141859,-0.110284,0.34566,1.023047,-0.075241,-0.424699,1.002486,-0.245794,0.508426,0.881025,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
71,0.015097,-0.062116,1.138231,0.012754,0.135916,1.134584,0.01744,-0.260148,1.141877,-0.089353,0.357638,1.024258,-0.075247,-0.424663,1.002458,-0.205957,0.534497,0.882291,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
72,0.015108,-0.062124,1.138219,0.012765,0.135906,1.134579,0.017452,-0.260154,1.141859,-0.069133,0.366959,1.025805,-0.075309,-0.424651,1.002474,-0.167125,0.554691,0.883992,,,,0.007985,0.0062,0.586982,-0.021756,-0.235874,0.594643,-0.050918,0.017677,0.246024,-0.090028,-0.269617,0.255052,0,0,0,-0.019545,-0.287271,0.00938
