Frame #,CLAV,,,RSJC,,,LSJC,,,REJC,,,LEJC,,,RWJC,,,LWJC,,,RHJC,,,LHJC,,,RKJC,,,LKJC,,,RAJC,,,LAJC,,
16,-0.074715,0.296001,0.889053,0.095459,0.272086,0.898759,-0.24489,0.319916,0.879348,0.189889,0.316185,0.625149,-0.318761,0.400005,0.624634,0.098012,0.493265,0.419968,-0.177171,0.534625,0.405871,-0.004713,-0.05725,0.541126,-0.23341,-0.026189,0.533401,0.271253,0.174796,0.384614,-0.45423,0.276701,0.38587,0.122558,0.077629,0.001865,-0.337508,0.177457,-0.005434
17,-0.076917,0.292156,0.905663,0.091325,0.270254,0.915435,-0.245159,0.314058,0.895892,0.184143,0.315533,0.642904,-0.323096,0.389057,0.642717,0.093452,0.487179,0.437114,-0.190453,0.522415,0.420307,-0.006848,-0.057319,0.55664,-0.232976,-0.028715,0.548918,0.258114,0.174683,0.387563,-0.444189,0.270926,0.38874,0.118383,0.076008,0.002131,-0.334581,0.169974,-0.005401
18,-0.074881,0.2994,0.917496,0.095276,0.274594,0.928024,-0.245039,0.324207,0.906967,0.194581,0.318043,0.655546,-0.327691,0.399833,0.653572,0.11356,0.494932,0.447111,-0.19502,0.534294,0.431214,-0.003584,-0.055962,0.569899,-0.231991,-0.023094,0.560556,0.255297,0.181701,0.391034,-0.433417,0.282021,0.391687,0.120925,0.079353,0.00251,-0.334217,0.178614,-0.004495
19,-0.077311,0.295822,0.937355,0.090951,0.272243,0.948521,-0.245572,0.319402,0.926189,0.192839,0.315503,0.677676,-0.335116,0.388899,0.675034,0.113038,0.486632,0.466672,-0.209996,0.521236,0.449479,-0.005716,-0.055163,0.588516,-0.23187,-0.023812,0.57844,0.239748,0.181507,0.393958,-0.420058,0.277737,0.394425,0.116206,0.078202,0.002373,-0.330674,0.172218,-0.004625
20,-0.07625,0.301938,0.952658,0.093496,0.275526,0.965185,-0.245997,0.32835,0.940131,0.203444,0.315086,0.695496,-0.341425,0.396515,0.689868,0.132394,0.488044,0.479886,-0.215552,0.525909,0.461267,-0.002836,-0.051948,0.60415,-0.231152,-0.016659,0.592474,0.234505,0.18765,0.397084,-0.40662,0.288355,0.397202,0.117922,0.081329,0.002513,-0.329334,0.179551,-0.004108
21,-0.079493,0.298546,0.975543,0.088476,0.273649,0.988843,-0.247462,0.323444,0.962243,0.202122,0.308846,0.721767,-0.348381,0.385275,0.714037,0.129724,0.472872,0.501939,-0.228442,0.507186,0.479326,-0.004773,-0.04982,0.624585,-0.230717,-0.015551,0.611686,0.218888,0.187307,0.399547,-0.39094,0.28519,0.399325,0.114262,0.080326,0.002621,-0.325427,0.174075,-0.004228
22,-0.079103,0.304557,0.994087,0.090011,0.277484,1.008803,-0.248218,0.33163,0.97937,0.211156,0.304325,0.743994,-0.353412,0.391374,0.732618,0.143044,0.465789,0.51805,-0.230451,0.505439,0.493731,-0.002514,-0.045017,0.642841,-0.23003,-0.00704,0.628186,0.213365,0.191478,0.401918,-0.377205,0.293914,0.401181,0.116002,0.083142,0.002688,-0.324272,0.181144,-0.00371
23,-0.082334,0.30294,1.018953,0.085552,0.27671,1.034304,-0.25022,0.32917,1.003602,0.208876,0.296264,0.773507,-0.358667,0.381929,0.759629,0.136355,0.445064,0.542213,-0.238808,0.485686,0.515356,-0.004613,-0.039879,0.665576,-0.230023,-0.003131,0.65016,0.200271,0.18762,0.404413,-0.365521,0.288355,0.402866,0.113113,0.081792,0.002514,-0.321358,0.176147,-0.003788
24,-0.082893,0.309361,1.03982,0.086175,0.280775,1.056172,-0.251961,0.337947,1.023468,0.216661,0.292012,0.798733,-0.363094,0.390105,0.780784,0.146187,0.435465,0.561078,-0.237513,0.485314,0.534692,-0.002958,-0.032666,0.686392,-0.229853,0.007314,0.669708,0.19673,0.187422,0.407157,-0.356717,0.292889,0.404475,0.115139,0.084073,0.002667,-0.320743,0.182085,-0.003876
25,-0.08711,0.308113,1.065823,0.080497,0.280268,1.082702,-0.254717,0.335958,1.048944,0.214899,0.28615,0.82997,-0.368134,0.385299,0.809072,0.139396,0.417663,0.588484,-0.242555,0.471707,0.560557,-0.005713,-0.025054,0.710089,-0.230989,0.012995,0.693382,0.184771,0.181884,0.409582,-0.348256,0.285453,0.405948,0.112182,0.082968,0.002505,-0.318661,0.177911,-0.003904
26,-0.08877,0.313753,1.087391,0.079887,0.283625,1.105061,-0.257427,0.343881,1.069722,0.222234,0.284711,0.85642,-0.37259,0.396664,0.831538,0.150397,0.413449,0.61059,-0.239523,0.478677,0.584147,-0.005563,-0.015945,0.730688,-0.232421,0.024116,0.713579,0.179461,0.180359,0.41266,-0.341109,0.287786,0.407297,0.114201,0.085142,0.002611,-0.318737,0.184259,-0.004521
27,-0.094094,0.311897,1.11252,0.073049,0.282462,1.130511,-0.261236,0.341332,1.094529,0.220592,0.282125,0.886897,-0.377913,0.395745,0.859251,0.14628,0.403523,0.639199,-0.243339,0.475403,0.612475,-0.010427,-0.007636,0.752357,-0.234594,0.030947,0.735586,0.166706,0.174621,0.414825,-0.334214,0.280517,0.408652,0.111743,0.084245,0.002642,-0.319683,0.18129,-0.005151
28,-0.097227,0.315837,1.132642,0.070919,0.284018,1.151336,-0.265374,0.347656,1.113949,0.226342,0.283251,0.911663,-0.382597,0.408807,0.880228,0.159471,0.407146,0.661719,-0.24157,0.491794,0.637136,-0.01215,0.003079,0.769871,-0.237288,0.043492,0.752795,0.160999,0.173532,0.417197,-0.328378,0.284105,0.409726,0.113448,0.086385,0.002743,-0.321198,0.188298,-0.006376
29,-0.103711,0.31251,1.155838,0.063549,0.280918,1.174955,-0.27097,0.344102,1.136721,0.222349,0.282585,0.939211,-0.388226,0.409664,0.905471,0.156797,0.404817,0.689473,-0.24751,0.497161,0.664483,-0.017056,0.01281,0.787596,-0.240608,0.05044,0.768095,0.147584,0.169206,0.418972,-0.321496,0.278627,0.410814,0.111059,0.085849,0.00279,-0.320313,0.185922,-0.007139
30,-0.109172,0.314676,1.173749,0.058565,0.281031,1.193361,-0.276909,0.348321,1.154136,0.224377,0.284518,0.960851,-0.393773,0.422578,0.92445,0.167233,0.413402,0.710868,-0.248306,0.517838,0.688188,-0.019162,0.022532,0.799005,-0.244751,0.062334,0.777967,0.13961,0.17068,0.420721,-0.315733,0.282734,0.411221,0.112219,0.088326,0.003158,-0.319421,0.190479,-0.006316
31,-0.117989,0.310025,1.194341,0.048395,0.276838,1.21394,-0.284372,0.343212,1.174742,0.21712,0.284197,0.985072,-0.400633,0.422982,0.947712,0.159102,0.414647,0.737548,-0.255671,0.524589,0.71454,-0.025378,0.031354,0.811312,-0.249855,0.070691,0.789428,0.124415,0.168754,0.42196,-0.310212,0.279497,0.41191,0.109449,0.088202,0.003307,-0.317794,0.186797,-0.005904
32,-0.125618,0.310599,1.210071,0.041547,0.275281,1.229937,-0.292783,0.345917,1.190206,0.215173,0.286282,1.004052,-0.407892,0.433784,0.965191,0.162753,0.42563,0.758473,-0.257636,0.543148,0.737675,-0.030307,0.041832,0.818865,-0.255881,0.083713,0.796694,0.115255,0.170967,0.422832,-0.306993,0.285375,0.412606,0.110208,0.090754,0.003667,-0.317679,0.190699,-0.005535
33,-0.136133,0.304904,1.227926,0.029875,0.269737,1.24776,-0.302141,0.340072,1.208093,0.205121,0.285861,1.025141,-0.416429,0.433095,0.986248,0.149682,0.429356,0.78426,-0.26625,0.547499,0.761994,-0.038841,0.050885,0.8279,-0.262819,0.092525,0.805799,0.099139,0.169456,0.423602,-0.305181,0.282266,0.412376,0.107434,0.090899,0.004118,-0.316991,0.187437,-0.005336
34,-0.145024,0.304126,1.240921,0.021613,0.266907,1.260906,-0.311661,0.341345,1.220935,0.200412,0.287495,1.040653,-0.42551,0.442166,1.001138,0.14936,0.440866,0.80311,-0.270484,0.562321,0.78197,-0.045059,0.059938,0.83424,-0.270081,0.104161,0.811692,0.087818,0.170553,0.424263,-0.304361,0.286127,0.412448,0.107958,0.093477,0.004722,-0.317284,0.190982,-0.005317
35,-0.155905,0.297836,1.255781,0.009643,0.26101,1.275637,-0.321454,0.334663,1.235926,0.188739,0.286472,1.05766,-0.43556,0.439763,1.018954,0.133645,0.443501,0.825235,-0.281501,0.563575,0.802414,-0.053954,0.066791,0.84269,-0.277616,0.110353,0.820183,0.070115,0.166114,0.42488,-0.303484,0.280063,0.412838,0.105588,0.093492,0.005592,-0.316931,0.187461,-0.005766
36,-0.164113,0.296595,1.265936,0.002271,0.258531,1.285841,-0.330497,0.334659,1.24603,0.183048,0.287588,1.069228,-0.445017,0.445164,1.030984,0.130635,0.452027,0.839448,-0.288141,0.574061,0.818178,-0.059745,0.072967,0.848783,-0.284502,0.117892,0.825937,0.058906,0.163872,0.426254,-0.303814,0.278939,0.413503,0.105372,0.095507,0.007058,-0.317836,0.190546,-0.006279
37,-0.172617,0.289936,1.27672,-0.00692,0.253519,1.296354,-0.338313,0.326352,1.257085,0.172339,0.287153,1.081293,-0.454376,0.438476,1.044475,0.11297,0.452018,0.8558,-0.300608,0.570898,0.832746,-0.0658,0.076788,0.855213,-0.289748,0.119475,0.832726,0.045565,0.160048,0.427628,-0.304382,0.26966,0.414146,0.102249,0.093748,0.00916,-0.31818,0.187148,-0.006911
38,-0.176742,0.287,1.281894,-0.009825,0.251341,1.301376,-0.343658,0.322659,1.262412,0.16995,0.288713,1.086762,-0.461879,0.437504,1.051277,0.109145,0.458123,0.863006,-0.308325,0.575479,0.841822,-0.06599,0.081351,0.857377,-0.291223,0.122197,0.834991,0.041463,0.164177,0.428473,-0.305335,0.268391,0.414403,0.09784,0.085354,0.012171,-0.319192,0.189848,-0.007808
39,-0.179762,0.278635,1.28818,-0.012959,0.247014,1.307252,-0.346565,0.310256,1.269108,0.16369,0.289783,1.093035,-0.467977,0.423784,1.059939,0.093194,0.45618,0.871661,-0.320718,0.566295,0.850071,-0.064135,0.085307,0.859553,-0.289182,0.119501,0.838113,0.033941,0.169742,0.428229,-0.304511,0.261409,0.414971,0.082182,0.064274,0.016986,-0.318452,0.186345,-0.007244
40,-0.178086,0.274042,1.290853,-0.009627,0.245714,1.309549,-0.346545,0.30237,1.272156,0.165759,0.293904,1.095177,-0.471675,0.415291,1.064167,0.092271,0.460544,0.873074,-0.32712,0.563867,0.855489,-0.056673,0.090659,0.859197,-0.284289,0.118052,0.838822,0.030665,0.178895,0.427215,-0.303248,0.259495,0.415033,0.067079,0.044597,0.023437,-0.318438,0.188784,-0.006737
41,-0.174778,0.264389,1.295626,-0.006101,0.24243,1.313126,-0.343454,0.286347,1.278126,0.165912,0.298074,1.099347,-0.473474,0.394834,1.072277,0.079685,0.458996,0.879039,-0.336809,0.548306,0.862686,-0.048956,0.095502,0.859877,-0.276504,0.111848,0.840918,0.022032,0.18174,0.424316,-0.301794,0.249452,0.41511,0.053017,0.029063,0.027177,-0.318765,0.186713,-0.006963
42,-0.166315,0.258181,1.296757,0.004088,0.241961,1.312471,-0.336718,0.274401,1.281043,0.174214,0.305342,1.098447,-0.472714,0.379596,1.077243,0.082461,0.465914,0.878645,-0.340608,0.539881,0.868815,-0.037552,0.100681,0.857769,-0.266901,0.106728,0.841175,0.018943,0.18205,0.419286,-0.300886,0.246095,0.417068,0.052119,0.026807,0.02382,-0.319178,0.189754,-0.006895
43,-0.15608,0.246868,1.298581,0.014365,0.239029,1.311642,-0.326524,0.254707,1.285519,0.178767,0.312434,1.096989,-0.471737,0.352646,1.084985,0.074566,0.467622,0.88016,-0.347921,0.519895,0.875956,-0.026808,0.102665,0.855631,-0.255722,0.097153,0.842283,0.017177,0.174731,0.412621,-0.29921,0.23641,0.41865,0.061073,0.022298,0.01753,-0.318987,0.187747,-0.006966
44,-0.141168,0.238327,1.295822,0.030269,0.237573,1.306192,-0.312605,0.239081,1.285453,0.189462,0.321112,1.08988,-0.46566,0.333018,1.08806,0.08035,0.475421,0.874429,-0.35084,0.507561,0.879971,-0.012371,0.103182,0.849844,-0.241703,0.088201,0.839857,0.023876,0.168748,0.405018,-0.297404,0.232618,0.419563,0.073472,0.018253,0.011246,-0.318885,0.190489,-0.006808
45,-0.125466,0.225028,1.294562,0.045432,0.233658,1.301984,-0.296364,0.216398,1.287139,0.195886,0.32716,1.084131,-0.457269,0.302808,1.093029,0.071646,0.475862,0.873842,-0.357157,0.482607,0.882236,0.002435,0.100947,0.845106,-0.225416,0.074761,0.8387,0.025563,0.160263,0.397647,-0.293356,0.220595,0.420349,0.073204,0.012229,0.004634,-0.318353,0.188341,-0.006842
46,-0.106415,0.215353,1.292183,0.064577,0.232021,1.296992,-0.277406,0.198686,1.287375,0.207044,0.333413,1.076524,-0.444984,0.277133,1.094737,0.074759,0.478471,0.868141,-0.356866,0.461917,0.882547,0.020703,0.096981,0.840759,-0.206713,0.061305,0.837813,0.032052,0.158304,0.393953,-0.287087,0.206163,0.420681,0.073377,0.011062,0.002399,-0.317378,0.190126,-0.006113
47,-0.088619,0.202439,1.294497,0.080631,0.229212,1.29684,-0.257868,0.175666,1.292153,0.213252,0.337557,1.074038,-0.431074,0.241775,1.101034,0.06453,0.470947,0.869033,-0.35604,0.427582,0.885028,0.03835,0.091119,0.841302,-0.186604,0.042537,0.84066,0.037253,0.156687,0.394362,-0.275067,0.179278,0.422152,0.073795,0.010893,0.00194,-0.314276,0.187605,-0.004218
48,-0.070986,0.193907,1.294316,0.097123,0.229388,1.294507,-0.239096,0.158426,1.294125,0.222219,0.343502,1.069565,-0.414092,0.214971,1.103077,0.066577,0.467778,0.86402,-0.346209,0.399846,0.886897,0.056361,0.086425,0.840256,-0.166972,0.026975,0.841732,0.045268,0.153081,0.394486,-0.261122,0.154822,0.422629,0.07529,0.0113,0.000914,-0.310884,0.185126,-0.001534
49,-0.057652,0.182495,1.296157,0.107627,0.227824,1.29398,-0.22293,0.137165,1.298333,0.223043,0.348025,1.067711,-0.398889,0.180531,1.107672,0.055627,0.459766,0.862811,-0.337911,0.363322,0.888214,0.069381,0.082546,0.840112,-0.14989,0.01179,0.844517,0.047203,0.149384,0.39415,-0.250774,0.13222,0.424261,0.07498,0.010774,0.000592,-0.302402,0.159653,0.000598
50,-0.045583,0.175106,1.296968,0.117595,0.228552,1.292736,-0.20876,0.12166,1.301201,0.22498,0.35473,1.065125,-0.385416,0.154041,1.110667,0.054928,0.457485,0.858701,-0.325374,0.334927,0.888895,0.080853,0.080351,0.839665,-0.135265,0.000152,0.84669,0.050338,0.149098,0.395175,-0.245489,0.11801,0.428115,0.075822,0.012,0.000721,-0.294722,0.131479,0.003282
51,-0.036559,0.164872,1.300702,0.122916,0.227713,1.294256,-0.196034,0.102032,1.307148,0.220237,0.35974,1.065517,-0.374081,0.122521,1.118352,0.037882,0.449876,0.862625,-0.317577,0.29967,0.892458,0.088801,0.077212,0.841547,-0.122574,-0.014214,0.851416,0.048775,0.143744,0.396524,-0.241022,0.095464,0.432332,0.07497,0.011473,0.000726,-0.284601,0.090011,0.006677
52,-0.028119,0.15796,1.302496,0.128294,0.228215,1.293775,-0.184532,0.087705,1.311217,0.216369,0.365699,1.064263,-0.365034,0.098712,1.12437,0.030275,0.447339,0.863124,-0.309349,0.27486,0.897266,0.096105,0.075089,0.842216,-0.111204,-0.02573,0.854592,0.049408,0.140093,0.398007,-0.235969,0.074007,0.435133,0.075709,0.01221,0.000757,-0.273169,0.045261,0.00981
53,-0.022448,0.14789,1.305601,0.129386,0.226892,1.294627,-0.174282,0.068888,1.316574,0.206174,0.370024,1.064661,-0.357242,0.068285,1.132652,0.007246,0.439259,0.869034,-0.310453,0.246111,0.904169,0.099835,0.072289,0.843395,-0.101446,-0.039354,0.858605,0.04544,0.13539,0.398867,-0.22966,0.044259,0.436111,0.074529,0.011442,0.000584,-0.26073,-0.006779,0.012171
54,-0.017232,0.140698,1.305949,0.130476,0.227109,1.29313,-0.16494,0.054287,1.318769,0.197002,0.374754,1.062293,-0.349492,0.044014,1.137345,-0.004535,0.435702,0.868873,-0.313456,0.227342,0.910991,0.103043,0.070034,0.842594,-0.092489,-0.051191,0.860119,0.044057,0.131636,0.399017,-0.223488,0.016367,0.435802,0.07481,0.01201,0.000378,-0.250417,-0.054991,0.014259
55,-0.014799,0.129752,1.307835,0.127172,0.224855,1.293316,-0.156769,0.034649,1.322353,0.182796,0.37634,1.062726,-0.343509,0.014614,1.143846,-0.029283,0.424865,0.872602,-0.322313,0.200454,0.917689,0.103276,0.067377,0.842687,-0.084751,-0.064489,0.862901,0.038842,0.125691,0.398847,-0.216205,-0.017824,0.434871,0.073487,0.011206,0.000073,-0.240034,-0.105628,0.016201
56,-0.013103,0.12126,1.307885,0.123717,0.223526,1.292099,-0.149923,0.018994,1.323671,0.169549,0.377922,1.061351,-0.337577,-0.010107,1.146975,-0.04149,0.416739,0.870367,-0.329249,0.179347,0.923157,0.103011,0.065354,0.841892,-0.077138,-0.076335,0.863608,0.035422,0.121624,0.398859,-0.209107,-0.047182,0.434196,0.073779,0.011553,-0.00021,-0.231405,-0.149609,0.018397
57,-0.014032,0.108899,1.309758,0.11623,0.219371,1.292972,-0.144294,-0.001574,1.326545,0.150566,0.377217,1.062518,-0.331884,-0.041128,1.151848,-0.06708,0.401406,0.874081,-0.338691,0.148459,0.927868,0.101255,0.061842,0.842561,-0.070181,-0.090729,0.865111,0.028696,0.114958,0.398858,-0.200704,-0.080508,0.433562,0.072838,0.010433,-0.000654,-0.221901,-0.192772,0.020526
58,-0.015488,0.098336,1.309829,0.108676,0.215623,1.292653,-0.139651,-0.018951,1.327004,0.132937,0.375962,1.062358,-0.326236,-0.067606,1.153419,-0.082448,0.389922,0.873799,-0.343894,0.122621,0.931224,0.099333,0.058197,0.841905,-0.063574,-0.102867,0.864934,0.024742,0.109428,0.398989,-0.19335,-0.10656,0.433412,0.073196,0.010693,-0.000965,-0.212379,-0.226677,0.022443
59,-0.019538,0.083763,1.311329,0.09698,0.208713,1.294077,-0.136056,-0.041186,1.328581,0.110036,0.371549,1.064503,-0.320585,-0.100538,1.156058,-0.111652,0.371437,0.879367,-0.351743,0.088673,0.933683,0.094307,0.053631,0.842066,-0.057981,-0.117242,0.865431,0.017402,0.102279,0.399018,-0.186226,-0.133726,0.433145,0.071625,0.009981,-0.001159,-0.20223,-0.257842,0.023267
60,-0.024037,0.070402,1.310655,0.085481,0.201426,1.293886,-0.133555,-0.060622,1.327423,0.088554,0.366257,1.065185,-0.315117,-0.128822,1.15483,-0.128758,0.356042,0.879513,-0.356084,0.060194,0.93461,0.090111,0.048636,0.841176,-0.052782,-0.130074,0.863744,0.01242,0.096612,0.398869,-0.179167,-0.154458,0.431627,0.071802,0.010306,-0.001485,-0.193294,-0.278413,0.022023
61,-0.030966,0.052633,1.311086,0.070358,0.190337,1.295271,-0.132291,-0.085071,1.326901,0.062562,0.357679,1.068179,-0.31052,-0.162403,1.15431,-0.158846,0.333618,0.884931,-0.36345,0.023903,0.934266,0.083316,0.042191,0.840803,-0.048407,-0.145016,0.862348,0.004626,0.089313,0.398255,-0.172899,-0.175132,0.429414,0.070399,0.009696,-0.001678,-0.18456,-0.295387,0.018113
62,-0.038433,0.035475,1.309311,0.055687,0.178262,1.295256,-0.132553,-0.107311,1.323366,0.039023,0.347333,1.070086,-0.306505,-0.191382,1.149506,-0.175933,0.314126,0.884607,-0.367792,-0.00612,0.93232,0.076662,0.035902,0.839529,-0.044732,-0.158181,0.858527,-0.00107,0.084008,0.397495,-0.166813,-0.190239,0.425261,0.070654,0.01008,-0.00185,-0.17785,-0.303333,0.012928
63,-0.048279,0.013762,1.308688,0.03782,0.161883,1.296993,-0.134379,-0.134359,1.320383,0.011763,0.3335,1.074798,-0.302367,-0.226589,1.145294,-0.20561,0.287733,0.890181,-0.374983,-0.042709,0.928935,0.067398,0.028288,0.838962,-0.042671,-0.173244,0.854891,-0.009834,0.077154,0.396664,-0.162641,-0.205492,0.420445,0.069123,0.009279,-0.002121,-0.169145,-0.311482,0.005655
64,-0.058357,-0.007875,1.306274,0.020778,0.143954,1.297653,-0.137492,-0.159704,1.314897,-0.012938,0.317758,1.078419,-0.302867,-0.25459,1.136849,-0.222577,0.265348,0.890823,-0.379467,-0.072595,0.924504,0.057568,0.0197,0.837945,-0.043506,-0.186384,0.849417,-0.01612,0.071089,0.39562,-0.160195,-0.215263,0.414295,0.068961,0.009705,-0.002087,-0.161486,-0.314907,-0.001164
65,-0.070592,-0.033789,1.306259,0.000856,0.122408,1.3009,-0.142041,-0.189986,1.311618,-0.040603,0.298371,1.08528,-0.302863,-0.288753,1.131216,-0.252244,0.236525,0.898157,-0.387269,-0.109045,0.919949,0.045196,0.009108,0.839164,-0.04703,-0.20153,0.845896,-0.025328,0.063264,0.395419,-0.164538,-0.230715,0.410245,0.066954,0.00871,-0.002148,-0.164893,-0.324279,-0.006323
