Frame #,CLAV,,,RSJC,,,LSJC,,,REJC,,,LEJC,,,RWJC,,,LWJC,,,RHJC,,,LHJC,,,RKJC,,,LKJC,,,RAJC,,,LAJC,,
22,-0.777372,-0.222511,1.344608,-0.761618,-0.053474,1.329701,-0.793125,-0.391548,1.359515,-0.889242,0.124113,1.129026,-0.962479,-0.550437,1.152374,,,,,,,,,,,,,-0.945455,-0.105701,0.427254,-0.793767,-0.371685,0.384065,-1.103728,-0.11326,-0.044658,-0.577838,-0.33243,-0.055633
23,-0.802961,-0.220086,1.340429,-0.787225,-0.049798,1.324335,-0.818697,-0.390374,1.356523,-0.916293,0.122849,1.122122,-0.98924,-0.544696,1.15182,,,,,,,,,,,,,-0.96628,-0.112134,0.416864,-0.815733,-0.377257,0.378913,-1.114168,-0.116954,-0.055573,-0.583506,-0.338934,-0.054882
24,-0.826445,-0.214194,1.337411,-0.810514,-0.045541,1.319323,-0.842376,-0.382848,1.355499,-0.941201,0.127309,1.116753,-1.012882,-0.542936,1.151219,,,,,,,,,,,,,-0.98814,-0.107962,0.413676,-0.843719,-0.380619,0.379426,-1.125597,-0.114557,-0.065584,-0.58881,-0.337211,-0.039028
25,-0.851853,-0.211857,1.335143,-0.836566,-0.041895,1.31621,-0.867141,-0.381819,1.354075,-0.966369,0.127376,1.111434,-1.036583,-0.538792,1.151081,,,,,,,,,,,,,-1.014681,-0.110617,0.407688,-0.878449,-0.391474,0.378523,-1.137991,-0.112392,-0.073578,-0.6014,-0.347478,-0.028241
26,-0.874218,-0.206637,1.33587,-0.85914,-0.038069,1.315625,-0.889295,-0.375204,1.356114,-0.988504,0.132693,1.110329,-1.056897,-0.537981,1.152052,,,,,,,,,,,,,-1.040272,-0.108496,0.411158,-0.917776,-0.395556,0.385263,-1.141659,-0.112504,-0.077967,-0.617677,-0.349014,-0.003121
27,-0.898055,-0.205682,1.339324,-0.884067,-0.035789,1.318846,-0.912043,-0.375576,1.359801,-1.010903,0.132191,1.111377,-1.077562,-0.535287,1.15609,,,,,,,,,,,,,-1.068916,-0.115288,0.413539,-0.958728,-0.399321,0.391464,-1.143401,-0.114771,-0.076744,-0.643299,-0.359955,0.011863
28,-0.918638,-0.202525,1.345607,-0.905277,-0.034019,1.324162,-0.931999,-0.371031,1.367051,-1.030814,0.135916,1.116473,-1.095621,-0.537293,1.163054,,,,,,,,,,,,,-1.088924,-0.111861,0.421936,-0.996321,-0.394748,0.403339,-1.141676,-0.115444,-0.074293,-0.67013,-0.360297,0.033751
29,-0.941435,-0.203221,1.352366,-0.929757,-0.033416,1.330589,-0.953112,-0.373027,1.374142,-1.053397,0.135078,1.121783,-1.11595,-0.53633,1.171463,,,,,,,,,,,,,-1.102744,-0.115652,0.421985,-1.02913,-0.394772,0.411006,-1.142672,-0.116622,-0.072142,-0.705035,-0.368127,0.036785
30,-0.962246,-0.200825,1.35972,-0.951649,-0.032338,1.336723,-0.972842,-0.369312,1.382717,-1.076738,0.138732,1.128956,-1.134875,-0.539237,1.180709,,,,,,,,,,,,,-1.110838,-0.112252,0.426183,-1.057342,-0.392652,0.421242,-1.141335,-0.116497,-0.071636,-0.74528,-0.362251,0.039493
31,-0.98577,-0.201979,1.365866,-0.977044,-0.032295,1.342292,-0.994496,-0.371663,1.389439,-1.102951,0.136488,1.134259,-1.15565,-0.54046,1.190286,,,,,,,,,,,,,-1.118305,-0.116601,0.42374,-1.085479,-0.396218,0.426198,-1.142747,-0.117404,-0.071522,-0.7968,-0.36611,0.024839
32,-1.006868,-0.200127,1.371798,-0.999408,-0.031663,1.347136,-1.014327,-0.368592,1.396459,-1.128305,0.137555,1.140363,-1.174372,-0.545149,1.19906,,,,,,,,,,,,,-1.122929,-0.113505,0.426036,-1.113938,-0.395486,0.433893,-1.14118,-0.117227,-0.07198,-0.85423,-0.360781,0.015549
33,-1.03008,-0.201928,1.376017,-1.024722,-0.032243,1.351285,-1.035438,-0.371614,1.400749,-1.155924,0.132638,1.144169,-1.194785,-0.546711,1.205603,,,,,,,,,,,,,-1.131345,-0.117602,0.423653,-1.141425,-0.398386,0.437019,-1.142726,-0.117922,-0.071594,-0.922485,-0.366773,-0.006453
34,-1.05115,-0.201284,1.379637,-1.047265,-0.032793,1.354508,-1.055036,-0.369774,1.404765,-1.182109,0.131797,1.148333,-1.213125,-0.551774,1.210142,,,,,,,,,,,,,-1.140224,-0.114487,0.42651,-1.169568,-0.397452,0.442806,-1.141356,-0.117822,-0.071613,-0.996076,-0.367012,-0.018461
35,-1.074948,-0.204364,1.38109,-1.073533,-0.034701,1.356552,-1.076363,-0.374027,1.405628,-1.209351,0.12637,1.149914,-1.232733,-0.554143,1.212043,,,,,,,,,,,,,-1.154028,-0.118498,0.423893,-1.200896,-0.40035,0.445107,-1.143042,-0.118663,-0.071339,-1.076041,-0.378208,-0.036444
36,-1.09706,-0.205127,1.381641,-1.097766,-0.036562,1.357307,-1.096355,-0.373692,1.405976,-1.234718,0.125462,1.151373,-1.249843,-0.559993,1.211323,,,,,,,,,,,,,-1.16786,-0.115451,0.425567,-1.232436,-0.398695,0.448925,-1.142293,-0.11876,-0.071508,-1.156051,-0.38208,-0.040199
37,-1.121638,-0.209705,1.380135,-1.125183,-0.039896,1.356866,-1.118094,-0.379513,1.403404,-1.261992,0.119232,1.149742,-1.267909,-0.563231,1.20786,,,,,,,,,,,,,-1.185553,-0.119343,0.421449,-1.266224,-0.401605,0.448916,-1.143753,-0.118479,-0.071472,-1.239974,-0.396005,-0.04906
38,-1.144334,-0.212044,1.377477,-1.150102,-0.043369,1.354375,-1.138565,-0.380718,1.400578,-1.287173,0.117592,1.148107,-1.284088,-0.569444,1.202588,,,,,,,,,,,,,-1.203713,-0.116066,0.421262,-1.299721,-0.400272,0.450742,-1.142627,-0.117188,-0.071822,-1.319313,-0.400722,-0.044025
39,-1.169328,-0.218081,1.372955,-1.178014,-0.048381,1.350726,-1.160643,-0.38778,1.395185,-1.313884,0.110198,1.143301,-1.302224,-0.573181,1.195724,,,,,,,,,,,,,-1.226265,-0.120585,0.415466,-1.332368,-0.403069,0.447602,-1.145297,-0.118116,-0.071243,-1.397313,-0.413891,-0.045833
40,-1.192111,-0.221514,1.368433,-1.202867,-0.052907,1.346572,-1.181355,-0.390121,1.390294,-1.339539,0.10599,1.13876,-1.320046,-0.580192,1.188328,,,,,,,,,,,,,-1.250598,-0.117389,0.414785,-1.369004,-0.403715,0.449923,-1.146451,-0.117915,-0.06955,-1.467696,-0.417059,-0.035438
41,-1.216571,-0.228586,1.363071,-1.229848,-0.058847,1.342313,-1.203294,-0.398324,1.38383,-1.366092,0.0963,1.132571,-1.341089,-0.583935,1.180856,,,,,,,,,,,,,-1.275693,-0.122126,0.408999,-1.402666,-0.407801,0.447979,-1.150391,-0.11804,-0.066812,-1.534329,-0.427408,-0.033231
42,-1.239073,-0.233632,1.357845,-1.254191,-0.065114,1.337435,-1.223955,-0.40215,1.378255,-1.392945,0.090964,1.12827,-1.36306,-0.588779,1.173532,,,,,,,,,,,,,-1.295062,-0.119861,0.407538,-1.434057,-0.408411,0.448181,-1.150395,-0.117587,-0.065024,-1.590367,-0.42648,-0.021704
43,-1.263948,-0.242221,1.35184,-1.281387,-0.072751,1.33236,-1.246509,-0.411691,1.37132,-1.42243,0.082748,1.124405,-1.388013,-0.590915,1.166741,,,,,,,,,,,,,-1.319212,-0.123572,0.401523,-1.463978,-0.411416,0.443119,-1.154832,-0.117918,-0.06152,-1.639218,-0.432751,-0.022327
44,-1.286638,-0.248207,1.346742,-1.305383,-0.079894,1.327833,-1.267893,-0.41652,1.365651,-1.448788,0.078874,1.121911,-1.410758,-0.597684,1.159644,,,,,,,,,,,,,-1.343498,-0.120244,0.40055,-1.491741,-0.410559,0.44025,-1.157602,-0.117595,-0.056929,-1.677115,-0.429256,-0.017261
45,-1.311786,-0.257187,1.341279,-1.331938,-0.087784,1.323788,-1.291635,-0.426591,1.35877,-1.474911,0.069763,1.118102,-1.435656,-0.602735,1.152295,,,,,,,,,,,,,-1.371482,-0.122888,0.395121,-1.518555,-0.41392,0.433132,-1.164361,-0.117787,-0.050519,-1.709631,-0.434103,-0.025203
46,-1.335097,-0.263664,1.337004,-1.355382,-0.095212,1.320583,-1.314812,-0.432117,1.353425,-1.499457,0.06445,1.116506,-1.458874,-0.61164,1.14599,,,,,,,,,,,,,-1.397935,-0.119106,0.394938,-1.543486,-0.41385,0.428103,-1.169349,-0.116983,-0.043422,-1.732118,-0.430635,-0.027817
47,-1.360898,-0.273426,1.332145,-1.381742,-0.103784,1.317701,-1.340055,-0.443068,1.346589,-1.525851,0.055075,1.114836,-1.485266,-0.617715,1.13914,,,,,,,,,,,,,-1.425988,-0.122902,0.389737,-1.567884,-0.418233,0.419194,-1.177606,-0.117226,-0.035322,-1.750047,-0.436624,-0.042919
48,-1.384941,-0.280917,1.327472,-1.405517,-0.112121,1.314624,-1.364364,-0.449713,1.340319,-1.551562,0.050189,1.114993,-1.510217,-0.627102,1.132029,,,,,,,,,,,,,-1.451232,-0.120504,0.388489,-1.590696,-0.419979,0.412243,-1.183417,-0.116443,-0.027945,-1.762313,-0.43513,-0.050689
49,-1.410754,-0.291419,1.322634,-1.431685,-0.121401,1.311923,-1.389823,-0.461437,1.333345,-1.578084,0.040908,1.114287,-1.537103,-0.633642,1.12503,,,,,,,,,,,,,-1.479618,-0.125187,0.38306,-1.61234,-0.423812,0.401953,-1.193749,-0.116361,-0.018796,-1.778796,-0.442218,-0.066885
50,-1.434047,-0.298827,1.319683,-1.454598,-0.129803,1.310076,-1.413496,-0.467852,1.329289,-1.60245,0.03543,1.115148,-1.561233,-0.643094,1.120143,,,,,,,,,,,,,-1.510425,-0.123592,0.384773,-1.640106,-0.425939,0.399013,-1.205361,-0.113906,-0.006552,-1.791055,-0.438314,-0.072209
51,-1.45836,-0.308286,1.31848,-1.478866,-0.13826,1.310103,-1.437854,-0.478313,1.326856,-1.627097,0.025818,1.115837,-1.585992,-0.649771,1.118562,,,,,,,,,,,,,-1.550644,-0.129852,0.386405,-1.675657,-0.434435,0.400741,-1.22763,-0.110669,0.01237,-1.799909,-0.441082,-0.082799
52,-1.479708,-0.314239,1.32127,-1.499572,-0.145258,1.312924,-1.459845,-0.48322,1.329617,-1.649028,0.020808,1.120003,-1.608628,-0.657186,1.120878,,,,,,,,,,,,,-1.592454,-0.130827,0.396506,-1.708379,-0.437594,0.407509,-1.256159,-0.106483,0.03234,-1.799604,-0.436191,-0.07919
53,-1.501956,-0.321761,1.326524,-1.521671,-0.151636,1.318428,-1.482241,-0.491887,1.334621,-1.671178,0.013097,1.125711,-1.63295,-0.661214,1.12679,,,,,,,,,,,,,-1.631252,-0.141645,0.402758,-1.735734,-0.446943,0.412486,-1.289817,-0.104868,0.046635,-1.800109,-0.440936,-0.081318
54,-1.522039,-0.325364,1.334447,-1.540605,-0.156119,1.326008,-1.503472,-0.494609,1.342887,-1.691239,0.01094,1.134944,-1.655015,-0.668178,1.136075,,,,,,,,,,,,,-1.663467,-0.148211,0.413358,-1.75191,-0.448971,0.417753,-1.323859,-0.105936,0.053635,-1.798338,-0.437118,-0.074547
55,-1.544328,-0.330655,1.342887,-1.561978,-0.160195,1.334689,-1.526678,-0.501116,1.351084,-1.712031,0.005895,1.144029,-1.679082,-0.672124,1.146251,,,,,,,,,,,,,-1.693068,-0.161712,0.420239,-1.759667,-0.451414,0.417094,-1.368601,-0.111249,0.049474,-1.798927,-0.441265,-0.078123
56,-1.565042,-0.332432,1.352068,-1.580896,-0.162803,1.34368,-1.549187,-0.502061,1.360456,-1.732057,0.005907,1.154836,-1.702697,-0.677836,1.156459,,,,,,,,,,,,,-1.719444,-0.16702,0.431175,-1.766176,-0.452383,0.420838,-1.421369,-0.122105,0.038139,-1.797084,-0.437425,-0.07289
57,-1.588302,-0.336483,1.360692,-1.602789,-0.165639,1.352654,-1.573814,-0.507327,1.368731,-1.753922,0.002777,1.164871,-1.728414,-0.679899,1.166182,,,,,,,,,,,,,-1.749106,-0.17658,0.437319,-1.768,-0.456288,0.419461,-1.484743,-0.13784,0.022725,-1.79719,-0.441754,-0.076296
58,-1.610026,-0.337957,1.369004,-1.622418,-0.167951,1.360944,-1.597635,-0.507963,1.377064,-1.774625,0.003988,1.175573,-1.753539,-0.684353,1.175095,,,,,,,,,,,,,-1.775433,-0.179355,0.447307,-1.771244,-0.457406,0.422719,-1.553618,-0.154326,0.005202,-1.795128,-0.437885,-0.071057
59,-1.63381,-0.342362,1.37536,-1.644908,-0.171219,1.367925,-1.622712,-0.513505,1.382795,-1.796442,0.001562,1.183678,-1.780309,-0.686403,1.182106,,,,,,,,,,,,,-1.802443,-0.186976,0.451781,-1.775111,-0.460161,0.422243,-1.631699,-0.170807,-0.010483,-1.795638,-0.442315,-0.074242
60,-1.655932,-0.344304,1.380346,-1.665061,-0.174039,1.373105,-1.646803,-0.51457,1.387587,-1.816551,0.002895,1.190682,-1.805581,-0.69025,1.18656,,,,,,,,,,,,,-1.827566,-0.185624,0.45891,-1.781646,-0.459045,0.424137,-1.711872,-0.183798,-0.023236,-1.793983,-0.438788,-0.069621
61,-1.680018,-0.348684,1.383028,-1.687874,-0.177389,1.376475,-1.672162,-0.51998,1.389582,-1.837116,-0.000605,1.193369,-1.831787,-0.690677,1.188123,,,,,,,,,,,,,-1.855851,-0.190564,0.461412,-1.790117,-0.460713,0.422552,-1.796029,-0.192883,-0.029493,-1.795322,-0.442758,-0.074116
62,-1.702524,-0.350009,1.384489,-1.708575,-0.179623,1.378137,-1.696473,-0.520396,1.390841,-1.85606,-0.000147,1.194593,-1.856297,-0.69233,1.187265,,,,,,,,,,,,,-1.884631,-0.188982,0.467755,-1.802104,-0.459173,0.42304,-1.876407,-0.195233,-0.029673,-1.794657,-0.438284,-0.070564
63,-1.727563,-0.353193,1.3843,-1.73234,-0.181791,1.378488,-1.722785,-0.524596,1.390111,-1.876359,-0.003079,1.192875,-1.882753,-0.690903,1.185336,,,,,,,,,,,,,-1.917973,-0.192631,0.469546,-1.817173,-0.461028,0.420216,-1.955253,-0.192916,-0.02415,-1.796202,-0.441876,-0.075401
64,-1.751038,-0.353188,1.383325,-1.754014,-0.18271,1.377434,-1.748062,-0.523667,1.389216,-1.894991,-0.001018,1.191274,-1.908353,-0.691265,1.182325,,,,,,,,,,,,,-1.946839,-0.18899,0.47286,-1.834801,-0.460045,0.419456,-2.027408,-0.187436,-0.01822,-1.795453,-0.437541,-0.071796
65,-1.777039,-0.355028,1.380575,-1.778776,-0.18363,1.374846,-1.775302,-0.526427,1.386305,-1.914989,-0.002322,1.186695,-1.93575,-0.689061,1.178683,,,,,,,,,,,,,-1.970976,-0.191221,0.467889,-1.853757,-0.46315,0.414967,-2.09641,-0.180993,-0.011414,-1.796935,-0.441014,-0.076142
66,-1.801147,-0.353536,1.377591,-1.801113,-0.182999,1.371206,-1.80118,-0.524073,1.383975,-1.935171,0.00144,1.182761,-1.961925,-0.689283,1.175242,,,,,,,,,,,,,-1.996576,-0.188231,0.467601,-1.87346,-0.464459,0.412957,-2.152008,-0.174032,-0.004611,-1.796389,-0.437664,-0.072242
67,-1.827154,-0.353964,1.374048,-1.825848,-0.182465,1.367146,-1.82846,-0.525463,1.38095,-1.95848,0.000931,1.177569,-1.98964,-0.686458,1.172357,,,,,,,,,,,,,-2.024924,-0.191585,0.463219,-1.892459,-0.470154,0.408143,-2.196657,-0.170194,-0.000793,-1.796796,-0.444631,-0.075621
68,-1.85116,-0.350979,1.370551,-1.848011,-0.180546,1.362603,-1.854309,-0.521411,1.3785,-1.980684,0.004422,1.172803,-2.016336,-0.684834,1.169399,,,,,,,,,,,,,-2.052209,-0.190198,0.462897,-1.912381,-0.4731,0.406014,-2.22773,-0.169117,-0.001938,-1.795423,-0.444461,-0.069871
69,-1.877088,-0.349682,1.366232,-1.872703,-0.178349,1.357536,-1.881473,-0.521016,1.374929,-2.004063,0.00458,1.16606,-2.044939,-0.680487,1.166876,,,,,,,,,,,,,-2.079599,-0.196234,0.456725,-1.935161,-0.47807,0.401459,-2.254326,-0.172828,-0.00639,-1.798352,-0.449598,-0.071025
70,-1.901144,-0.34529,1.362,-1.895254,-0.174978,1.351887,-1.907034,-0.515603,1.372114,-2.027076,0.008556,1.159943,-2.072541,-0.677874,1.164805,,,,,,,,,,,,,-2.103584,-0.197546,0.453334,-1.95977,-0.478804,0.399655,-2.275465,-0.179992,-0.013121,-1.800905,-0.444771,-0.063296
71,-1.927197,-0.342784,1.35705,-1.920452,-0.171712,1.34583,-1.933943,-0.513855,1.36827,-2.052413,0.008568,1.152407,-2.101709,-0.672304,1.162785,,,,,,,,,,,,,-2.127844,-0.204939,0.44436,-1.985585,-0.482263,0.394891,-2.296419,-0.191448,-0.021433,-1.805765,-0.44806,-0.062681
72,-1.951554,-0.337516,1.352619,-1.943782,-0.167413,1.339643,-1.959325,-0.507619,1.365596,-2.076739,0.012878,1.145703,-2.129091,-0.668936,1.161309,,,,,,,,,,,,,-2.150242,-0.206749,0.439165,-2.011481,-0.483729,0.392992,-2.311176,-0.204058,-0.031582,-1.808731,-0.445353,-0.052655
73,-1.978231,-0.334223,1.347657,-1.970052,-0.163346,1.33296,-1.986411,-0.5051,1.362354,-2.102391,0.013899,1.137056,-2.157583,-0.66368,1.160559,,,,,,,,,,,,,-2.172259,-0.214657,0.428112,-2.03967,-0.490131,0.388779,-2.324067,-0.215436,-0.04332,-1.815114,-0.451072,-0.048344
74,-2.003072,-0.328401,1.34313,-1.994135,-0.158781,1.325811,-2.012008,-0.49802,1.36045,-2.126586,0.018621,1.128683,-2.184525,-0.660853,1.160554,,,,,,,,,,,,,-2.194208,-0.214516,0.422183,-2.071557,-0.496635,0.388625,-2.337853,-0.218061,-0.054616,-1.821721,-0.450308,-0.03234
75,-2.029275,-0.324992,1.33927,-2.020142,-0.155067,1.319695,-2.038408,-0.494916,1.358845,-2.151386,0.019698,1.120941,-2.21194,-0.655447,1.161458,,,,,,,,,,,,,-2.22126,-0.217482,0.414883,-2.107054,-0.507175,0.388018,-2.353487,-0.216795,-0.064516,-1.833902,-0.459383,-0.020257
76,-2.052353,-0.319343,1.338466,-2.042136,-0.150508,1.316828,-2.062569,-0.488177,1.360105,-2.174432,0.023787,1.116929,-2.236566,-0.652749,1.163882,,,,,,,,,,,,,-2.250406,-0.21598,0.416409,-2.145097,-0.512869,0.393151,-2.357931,-0.217192,-0.070669,-1.848518,-0.464053,0.00284
77,-2.07594,-0.316824,1.341268,-2.065196,-0.147408,1.318614,-2.086684,-0.486241,1.363922,-2.196894,0.02327,1.116954,-2.260447,-0.649059,1.16923,,,,,,,,,,,,,-2.28312,-0.221293,0.420113,-2.184441,-0.516975,0.399457,-2.3595,-0.219437,-0.069414,-1.870942,-0.479077,0.018779
78,-2.096692,-0.313415,1.347721,-2.085157,-0.144959,1.324009,-2.108227,-0.481871,1.371433,-2.217477,0.025648,1.12215,-2.282105,-0.64977,1.177972,,,,,,,,,,,,,-2.308056,-0.218698,0.429402,-2.221534,-0.514629,0.410845,-2.357908,-0.219855,-0.06668,-1.896158,-0.48566,0.040042
79,-2.119346,-0.313533,1.355345,-2.107999,-0.144372,1.331084,-2.130693,-0.482693,1.379606,-2.239598,0.024574,1.128682,-2.305729,-0.648713,1.188162,,,,,,,,,,,,,-2.3242,-0.221377,0.431345,-2.254778,-0.514114,0.419584,-2.35965,-0.220217,-0.064286,-1.928764,-0.497739,0.046816
80,-2.140659,-0.312006,1.363466,-2.129373,-0.143726,1.33826,-2.151946,-0.480287,1.388672,-2.261846,0.027316,1.136862,-2.328958,-0.65122,1.199145,,,,,,,,,,,,,-2.333465,-0.219107,0.434933,-2.284418,-0.51291,0.430132,-2.359082,-0.2199,-0.063272,-1.967939,-0.499347,0.051057
81,-2.164257,-0.313135,1.370267,-2.153974,-0.144101,1.344672,-2.17454,-0.482168,1.395861,-2.286285,0.025615,1.143355,-2.352882,-0.652242,1.209532,,,,,,,,,,,,,-2.341685,-0.222728,0.433019,-2.313857,-0.515964,0.436486,-2.360248,-0.220208,-0.063144,-2.018091,-0.506497,0.040002
