Frame #,CLAV,,,RSJC,,,LSJC,,,REJC,,,LEJC,,,RWJC,,,LWJC,,,RHJC,,,LHJC,,,RKJC,,,LKJC,,,RAJC,,,LAJC,,
11,-0.215139,-0.327706,1.08239,-0.323529,-0.170266,1.096376,-0.106749,-0.485145,1.068404,-0.554164,-0.212957,1.021091,-0.089907,-0.709085,0.892202,-0.724371,-0.433261,1.13748,-0.250854,-0.646827,0.641313,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
12,-0.176938,-0.263586,1.043711,-0.247185,-0.041197,1.018766,-0.106692,-0.485974,1.068655,-0.558435,-0.217506,1.038386,-0.08925,-0.709791,0.892248,-0.718898,-0.426723,1.182969,-0.253992,-0.657312,0.641899,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
13,-0.189514,-0.28598,1.056232,-0.272726,-0.084907,1.043551,-0.106302,-0.487053,1.068913,-0.561624,-0.220946,1.054374,-0.088462,-0.710694,0.89234,-0.710043,-0.419,1.226335,-0.250013,-0.649595,0.641817,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
14,-0.215473,-0.330004,1.081691,-0.324469,-0.171789,1.094235,-0.106477,-0.488219,1.069148,-0.564461,-0.221388,1.069881,-0.088784,-0.711661,0.892137,-0.698131,-0.405311,1.265981,-0.254714,-0.659,0.64287,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
15,-0.204673,-0.313004,1.070646,-0.30303,-0.136468,1.072022,-0.106316,-0.489539,1.06927,-0.566916,-0.219559,1.083706,-0.088941,-0.712892,0.891986,-0.683599,-0.390783,1.301971,-0.252536,-0.651869,0.643,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
16,-0.212631,-0.327205,1.078004,-0.318751,-0.163453,1.086762,-0.106511,-0.490957,1.069246,-0.569513,-0.214234,1.096821,-0.089601,-0.714377,0.891587,-0.667217,-0.370987,1.333139,-0.257817,-0.660676,0.644318,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
17,-0.207365,-0.320461,1.072565,-0.308533,-0.148302,1.076033,-0.106198,-0.492621,1.069097,-0.571414,-0.20672,1.107891,-0.089137,-0.716347,0.89132,-0.650094,-0.349544,1.360022,-0.255337,-0.655154,0.644333,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
18,-0.212086,-0.32962,1.076965,-0.317806,-0.165004,1.084852,-0.106365,-0.494235,1.069079,-0.57271,-0.198629,1.117378,-0.088824,-0.718468,0.891308,-0.633454,-0.322741,1.382745,-0.257892,-0.665223,0.644586,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
19,-0.208697,-0.325521,1.073702,-0.310987,-0.155321,1.078232,-0.106407,-0.49572,1.069171,-0.572561,-0.192897,1.124639,-0.088478,-0.720823,0.891937,-0.617271,-0.296525,1.402028,-0.253161,-0.663351,0.643024,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
20,-0.211978,-0.33181,1.076967,-0.31694,-0.166569,1.084593,-0.107017,-0.497052,1.069342,-0.571979,-0.188653,1.130805,-0.089234,-0.723209,0.892803,-0.601502,-0.26913,1.416668,-0.254965,-0.676685,0.642782,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
21,-0.209399,-0.32869,1.074717,-0.311334,-0.159084,1.079956,-0.107463,-0.498296,1.069478,-0.570547,-0.185766,1.134976,-0.090324,-0.725534,0.893872,-0.58602,-0.247029,1.426705,-0.25134,-0.677473,0.641346,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
22,-0.211809,-0.333116,1.077224,-0.315247,-0.166903,1.084788,-0.108371,-0.49933,1.069659,-0.569312,-0.182813,1.138581,-0.092646,-0.727568,0.894683,-0.571595,-0.228483,1.432566,-0.254521,-0.690141,0.641259,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
23,-0.209748,-0.330568,1.075654,-0.310473,-0.160901,1.081397,-0.109023,-0.500235,1.069911,-0.567722,-0.180284,1.140696,-0.094895,-0.729391,0.895544,-0.558397,-0.21754,1.435638,-0.253069,-0.688964,0.640658,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
24,-0.211564,-0.333876,1.077692,-0.313113,-0.166728,1.085266,-0.110016,-0.501024,1.070118,-0.56692,-0.17841,1.142133,-0.097752,-0.730873,0.896075,-0.546327,-0.209302,1.435619,-0.257994,-0.697361,0.641546,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
25,-0.210071,-0.331749,1.076273,-0.309436,-0.161738,1.082423,-0.110707,-0.50176,1.070122,-0.566085,-0.1782,1.140612,-0.099964,-0.732089,0.896171,-0.526886,-0.205392,1.431012,-0.25823,-0.691874,0.641485,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
26,-0.212016,-0.334372,1.07724,-0.31212,-0.166336,1.084798,-0.111912,-0.502407,1.069682,-0.564949,-0.179662,1.139219,-0.102241,-0.732813,0.89519,-0.496607,-0.202534,1.422753,-0.263273,-0.695629,0.641807,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
27,-0.211186,-0.333064,1.075486,-0.309759,-0.162996,1.082048,-0.112613,-0.503131,1.068922,-0.5625,-0.181749,1.139054,-0.10333,-0.733125,0.893394,-0.465839,-0.20336,1.413492,-0.261914,-0.687288,0.639734,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
28,-0.212443,-0.335452,1.076057,-0.311886,-0.167005,1.084074,-0.113,-0.503898,1.068041,-0.561114,-0.183128,1.139471,-0.103542,-0.733006,0.891006,-0.444269,-0.203345,1.404812,-0.264148,-0.689338,0.638231,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
29,-0.211074,-0.334747,1.074795,-0.309502,-0.164958,1.082315,-0.112645,-0.504536,1.067275,-0.56015,-0.184802,1.138215,-0.102487,-0.732705,0.888943,-0.437599,-0.205041,1.400628,-0.260329,-0.68171,0.635451,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
30,-0.211416,-0.336532,1.075296,-0.310643,-0.168133,1.083954,-0.112189,-0.504931,1.066638,-0.560331,-0.187135,1.13632,-0.101108,-0.732304,0.887318,-0.443022,-0.206083,1.400721,-0.260462,-0.685576,0.634255,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
31,-0.21,-0.335671,1.074287,-0.308771,-0.166222,1.082431,-0.111229,-0.505121,1.066143,-0.560333,-0.189773,1.133297,-0.098825,-0.731985,0.886448,-0.451443,-0.208991,1.401449,-0.255365,-0.680827,0.632243,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
32,-0.20993,-0.336576,1.074566,-0.309515,-0.168111,1.083272,-0.110345,-0.50504,1.065859,-0.560566,-0.192686,1.130634,-0.096358,-0.731588,0.885966,-0.456089,-0.210047,1.400245,-0.25414,-0.686507,0.631673,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
33,-0.208749,-0.336021,1.073985,-0.308321,-0.167185,1.082217,-0.109177,-0.504857,1.065752,-0.559908,-0.195665,1.128428,-0.093417,-0.731227,0.886073,-0.457152,-0.212145,1.399106,-0.248143,-0.683095,0.630278,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
34,-0.20836,-0.336365,1.074324,-0.308644,-0.168249,1.08284,-0.108075,-0.504481,1.065808,-0.55962,-0.198302,1.127535,-0.09071,-0.730981,0.886439,-0.458515,-0.213942,1.398819,-0.246894,-0.689044,0.630512,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
35,-0.20708,-0.335863,1.074322,-0.307584,-0.167719,1.082659,-0.106577,-0.504008,1.065985,-0.558633,-0.20079,1.126554,-0.088055,-0.730612,0.887057,-0.463256,-0.217781,1.400522,-0.242481,-0.686107,0.630339,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
36,-0.206049,-0.335335,1.074757,-0.306821,-0.167339,1.083168,-0.105277,-0.50333,1.066347,-0.557922,-0.204119,1.125365,-0.0862,-0.729979,0.887815,-0.473535,-0.22181,1.403275,-0.24289,-0.69133,0.631732,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
37,-0.204845,-0.33477,1.075247,-0.305828,-0.16698,1.083729,-0.103863,-0.50256,1.066765,-0.556921,-0.207744,1.122334,-0.08462,-0.729264,0.888801,-0.490026,-0.229537,1.405776,-0.24004,-0.687249,0.63241,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
38,-0.203487,-0.333084,1.075247,-0.304072,-0.164662,1.083409,-0.102902,-0.501506,1.067084,-0.556593,-0.211321,1.118703,-0.083835,-0.728315,0.889462,-0.512382,-0.238747,1.406657,-0.242067,-0.690693,0.634267,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
39,-0.202861,-0.332891,1.075948,-0.303707,-0.165176,1.084557,-0.102015,-0.500607,1.067339,-0.556,-0.213987,1.11417,-0.083256,-0.727285,0.889819,-0.538866,-0.250661,1.405086,-0.240513,-0.684641,0.634575,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
40,-0.201375,-0.330608,1.075384,-0.301151,-0.161397,1.083265,-0.101599,-0.499818,1.067504,-0.55584,-0.216077,1.109668,-0.083299,-0.726203,0.889819,-0.568426,-0.262899,1.399819,-0.242993,-0.68604,0.635836,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
41,-0.201711,-0.331455,1.076423,-0.302193,-0.163753,1.085303,-0.101229,-0.499157,1.067543,-0.555432,-0.217711,1.104287,-0.08337,-0.725357,0.889662,-0.599075,-0.27731,1.390553,-0.241923,-0.679167,0.635598,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
42,-0.200001,-0.328026,1.074827,-0.298659,-0.157491,1.082233,-0.101344,-0.49856,1.067422,-0.555544,-0.219375,1.098764,-0.083923,-0.724361,0.889162,-0.628822,-0.291541,1.376267,-0.244491,-0.679962,0.636157,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
43,-0.201687,-0.330643,1.076617,-0.301991,-0.163368,1.085978,-0.101382,-0.497919,1.067255,-0.555244,-0.221143,1.091838,-0.08435,-0.723321,0.888692,-0.6573,-0.307511,1.357023,-0.243143,-0.673341,0.635285,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
44,-0.198645,-0.324299,1.073424,-0.29561,-0.151408,1.079717,-0.101681,-0.497191,1.067131,-0.555272,-0.222766,1.083813,-0.085017,-0.722405,0.888387,-0.683741,-0.32343,1.332033,-0.245504,-0.674828,0.635668,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
45,-0.203266,-0.331469,1.078071,-0.304804,-0.166442,1.089049,-0.101727,-0.496496,1.067093,-0.5545,-0.224415,1.074134,-0.085413,-0.721458,0.888323,-0.708163,-0.341262,1.301143,-0.244058,-0.669583,0.635168,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
46,-0.193077,-0.312935,1.067771,-0.284163,-0.130116,1.068456,-0.10199,-0.495754,1.067085,-0.553553,-0.225847,1.06319,-0.085906,-0.720739,0.888388,-0.72919,-0.358464,1.264222,-0.246005,-0.672121,0.635745,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
47,-0.163097,-0.260744,1.037721,-0.224186,-0.0263,1.008374,-0.102009,-0.495188,1.067069,-0.551904,-0.226505,1.050145,-0.085877,-0.719989,0.888509,-0.746496,-0.373982,1.22264,-0.244624,-0.667953,0.635306,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
48,-0.206261,-0.334255,1.080572,-0.310427,-0.173717,1.094135,-0.102096,-0.494793,1.067009,-0.54998,-0.226367,1.035431,-0.085686,-0.719414,0.888441,-0.759051,-0.385633,1.177689,-0.246097,-0.670839,0.635829,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
49,-0.197404,-0.318432,1.07132,-0.292911,-0.142387,1.075677,-0.101896,-0.494478,1.066963,-0.54732,-0.224621,1.019901,-0.08472,-0.718837,0.88839,-0.766841,-0.395663,1.131135,-0.243495,-0.666682,0.635058,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
50,-0.203361,-0.328345,1.076851,-0.305091,-0.162384,1.086778,-0.101631,-0.494305,1.066925,-0.544924,-0.2198,1.004044,-0.08333,-0.718323,0.888318,-0.770284,-0.400187,1.084107,-0.243773,-0.669886,0.635646,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
51,-0.199168,-0.321377,1.07251,-0.297348,-0.148686,1.078097,-0.100989,-0.494067,1.066923,-0.542029,-0.212185,0.98835,-0.081137,-0.718078,0.888463,-0.769468,-0.401663,1.036911,-0.240409,-0.666567,0.635138,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
52,-0.202725,-0.327719,1.07594,-0.305153,-0.161513,1.084875,-0.100296,-0.493925,1.067005,-0.538565,-0.202419,0.973323,-0.078866,-0.71783,0.888782,-0.766115,-0.397025,0.988573,-0.239408,-0.67048,0.635802,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
53,-0.199647,-0.322822,1.072922,-0.299869,-0.151955,1.078737,-0.099424,-0.493689,1.067106,-0.534052,-0.191134,0.9589,-0.0764,-0.717554,0.889316,-0.759998,-0.387816,0.939922,-0.235273,-0.668552,0.635561,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
54,-0.202365,-0.327503,1.075493,-0.305944,-0.161545,1.083789,-0.098786,-0.49346,1.067198,-0.528139,-0.177926,0.94499,-0.074219,-0.717576,0.889944,-0.749579,-0.373046,0.891142,-0.234452,-0.673582,0.636315,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
55,-0.200003,-0.323606,1.073065,-0.301735,-0.153977,1.078865,-0.098271,-0.493236,1.067266,-0.521187,-0.163877,0.932351,-0.072487,-0.717421,0.890496,-0.735274,-0.354639,0.843619,-0.230945,-0.672349,0.635764,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
56,-0.202337,-0.327345,1.075138,-0.306505,-0.161621,1.082952,-0.098169,-0.493069,1.067324,-0.513102,-0.148625,0.920961,-0.071458,-0.717456,0.891024,-0.716894,-0.331883,0.798616,-0.230762,-0.677313,0.63624,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
57,-0.200586,-0.323774,1.073025,-0.302881,-0.154619,1.078687,-0.098291,-0.492929,1.067364,-0.505005,-0.133615,0.911976,-0.071123,-0.717464,0.891509,-0.69587,-0.306869,0.757983,-0.228703,-0.675623,0.635552,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
58,-0.202802,-0.326508,1.074741,-0.306757,-0.16026,1.082086,-0.098848,-0.492756,1.067397,-0.496588,-0.118484,0.904762,-0.071846,-0.717465,0.891871,-0.673568,-0.278685,0.72257,-0.229958,-0.679503,0.635991,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
59,-0.20131,-0.323008,1.07281,-0.303074,-0.153499,1.078275,-0.099546,-0.492517,1.067345,-0.490723,-0.103959,0.901657,-0.073112,-0.717559,0.89215,-0.650768,-0.250691,0.694469,-0.229729,-0.676501,0.635426,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
60,-0.20317,-0.325,1.074436,-0.305803,-0.157762,1.081541,-0.100537,-0.492239,1.067331,-0.483565,-0.088215,0.899753,-0.075331,-0.717466,0.892168,-0.63104,-0.220969,0.673309,-0.23271,-0.678717,0.635821,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
61,-0.201685,-0.321526,1.072886,-0.301878,-0.150984,1.078466,-0.101491,-0.492068,1.067306,-0.477611,-0.074547,0.899723,-0.077823,-0.717472,0.892173,-0.615709,-0.191045,0.657833,-0.233803,-0.674332,0.635261,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
62,-0.203397,-0.323184,1.074331,-0.304111,-0.154461,1.081398,-0.102683,-0.491907,1.067264,-0.471308,-0.060456,0.899033,-0.080831,-0.717475,0.891987,-0.602978,-0.161309,0.646544,-0.238227,-0.675115,0.635895,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
63,-0.202158,-0.319773,1.072867,-0.300418,-0.148041,1.078555,-0.103898,-0.491504,1.067179,-0.466662,-0.048534,0.901182,-0.083985,-0.717165,0.891675,-0.591236,-0.13339,0.637606,-0.240158,-0.669953,0.635432,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
64,-0.20376,-0.321171,1.074278,-0.302302,-0.151119,1.081472,-0.105219,-0.491222,1.067083,-0.460312,-0.035659,0.90158,-0.087305,-0.717044,0.89134,-0.579383,-0.106065,0.630138,-0.244855,-0.670409,0.636027,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
65,-0.20258,-0.31809,1.073053,-0.298911,-0.145232,1.079058,-0.106249,-0.490947,1.067047,-0.457592,-0.026786,0.90545,-0.090262,-0.716763,0.891071,-0.566261,-0.080485,0.624511,-0.246996,-0.665293,0.635782,-0.11537,-0.122149,0.562512,0.001403,-0.335691,0.544996,-0.099806,-0.068572,0.220838,0.035797,-0.324068,0.198869,0,0,0,0.150888,-0.244898,-0.015888
